18ea8577	20b768fc	Mon Jul 17 14:52:03 2023 +1000	upstream: Include stdint.h for SIZE_MAX. Fixes OPENSSL=no build.
b5082e90	75694dbe	Fri Jan 8 18:51:47 2010 +1100	   - dtucker@cvs.openbsd.org 2009/12/06 23:53:54      [sftp.c]      fix potential divide-by-zero in sftp\'s "df" output when talking to a server      that reports zero files on the filesystem (Unix filesystems always have at      least the root inode).  From Steve McClellan at radisys, ok djm@
2944082b	876045b0	Fri Jan 8 17:08:35 2010 +1100	   - djm@cvs.openbsd.org 2009/11/17 05:31:44      [clientloop.c]      fix incorrect exit status when multiplexing and channel ID 0 is recycled      bz#1570 reported by peter.oliver AT eon-is.co.uk; ok dtucker
876045b0	6e7fe1c0	Fri Jan 8 17:08:00 2010 +1100	   - markus@cvs.openbsd.org 2009/11/11 21:37:03      [channels.c channels.h]      fix race condition in x11/agent channel allocation: don\'t read after      the end of the select read/write fdset and make sure a reused FD      is not touched before the pre-handlers are called.      with and ok djm@
1bf3503c	c8802aac	Mon Dec 21 10:49:21 2009 +1100	 - (dtucker) [auth-krb5.c platform.{c,h} openbsd-compat/port-aix.{c,h}]    Bug #1583: Use system\'s kerberos principal name on AIX if it\'s available.    Based on a patch from and tested by Miguel Sanders.
c8802aac	d35e0ef6	Tue Dec 8 13:39:48 2009 +1100	 - (dtucker) Bug #1470: Disable OOM-killing of the listening sshd on Linux,    based on a patch from Vaclav Ovsik and Colin Watson.  ok djm.
d35e0ef6	1533311f	Mon Dec 7 11:32:36 2009 +1100	 - (dtucker) Bug #1677: add conditionals around the source for ssh-askpass.
1533311f	53e99740	Mon Dec 7 11:15:43 2009 +1100	 - (dtucker) Bug #1160: use pkg-config for opensc config if it\'s available.    Tested by Martin Paljak.
53e99740	409661f0	Fri Nov 20 19:32:15 2009 -0800	 - (tim) [opensshd.init.in] If PidFile is set in sshd_config, use it.    Bug 1628. OK dtucker@
04ee0f8f	df6578bb	Wed Nov 18 17:48:30 2009 +1100	 - (djm) [channels.c misc.c misc.h sshd.c] add missing setsockopt() to    set IPV6_V6ONLY for local forwarding with GatwayPorts=yes. Unify    setting IPV6_V6ONLY behind a new function misc.c:sock_set_v6only()    report and fix from jan.kratochvil AT redhat.com
4d6656b1	6ac91a7c	Sat Oct 24 15:04:12 2009 +1100	 - (dtucker) [session.c openbsd-compat/port-linux.{c,h}] Bug #1637: if selinux    is enabled set the security context to "sftpd_t" before running the    internal sftp server   Based on a patch from jchadima at redhat.
b99c6e14	b707a243	Wed Oct 7 10:58:40 2009 +1100	fix id
c863895e	ed6b0c5f	Wed Oct 7 10:46:29 2009 +1100	   - djm@cvs.openbsd.org 2009/08/20 18:43:07      [ssh-com-sftp.sh]      fix one sftp -D ... => sftp -P ... conversion that I missed; from Carlos      Silva for Google Summer of Code
759cb2a4	72473c6b	Wed Oct 7 09:01:50 2009 +1100	   - grunk@cvs.openbsd.org 2009/10/01 11:37:33      [dh.c]      fix a cast      ok djm@ markus@
72473c6b	7bee06ab	Wed Oct 7 09:01:03 2009 +1100	   - djm@cvs.openbsd.org 2009/09/01 14:43:17      [ssh-agent.c]      fix a race condition in ssh-agent that could result in a wedged or      spinning agent: don\'t read off the end of the allocated fd_sets, and      don\'t issue blocking read/write on agent sockets - just fall back to      select() on retriable read/write errors. bz#1633 reported and tested      by "noodle10000 AT googlemail.com"; ok dtucker@ markus@
05016b2f	1b0dd175	Wed Oct 7 08:38:23 2009 +1100	  - djm@cvs.openbsd.org 2009/08/18 21:15:59      [sftp.1]      fix "get" command usage, spotted by jmc@
e5d5a17f	dad48e7a	Wed Sep 9 11:07:28 2009 +1000	 - (djm) [serverloop.c] Fix test for server-assigned remote forwarding port    (-R 0:...); bz#1578, spotted and fix by gavin AT emf.net; ok dtucker@
dad48e7a	427adf15	Tue Sep 1 18:26:00 2009 +1000	 - (dtucker) [configure.ac] Bug #1639: use AC_PATH_PROG to search the path for    krb5-config if it\'s not in the location specified by --with-kerberos5.    Patch from jchadima at redhat.
427adf15	ac9f1b9b	Sat Aug 29 09:14:48 2009 +1000	 - (dtucker) [README.platform] Add text about development packages, based on    text from Chris Pepper in bug #1631.
ac9f1b9b	86e30a01	Fri Aug 28 15:01:20 2009 +1000	 - (dtucker) [configure.ac] Fix the syntax of the Solaris tcgetattr entry.
3980b636	7d4a2685	Fri Aug 28 11:02:37 2009 +1000	 - (dtucker) [channels.c configure.ac] Bug #1528: skip the tcgetattr call on     the pty master on Solaris, since it never succeeds and can hang if large     amounts of data is sent to the slave (eg a copy-paste).  Based on a patch     originally from Doke Scott, ok djm@
28b973ea	82edf23f	Fri Aug 28 10:16:44 2009 +1000	 - dtucker [auth-sia.c] Roll back the change for bug #1241 as it apparently    causes problems in some Tru64 configurations.
82edf23f	2a5588da	Thu Aug 20 16:20:50 2009 +1000	 - (dtucker) [session.c openbsd-compat/port-aix.h] Bugs #1249 and #1567: move    the setpcred call on AIX to immediately before the permanently_set_uid().    Ensures that we still have privileges when we call chroot and    pam_open_sesson.  Based on a patch from David Leonard.
2a5588da	b5d5ee1a	Thu Aug 20 16:16:01 2009 +1000	 - (dtucker) [includes.h] Bug #1634: do not include system glob.h if we\'re not    using it since the type conflicts can cause problems on FreeBSD.  Patch    from Jonathan Chen.
b5d5ee1a	83d8f283	Mon Aug 17 09:40:00 2009 +1000	 - (dtucker) [sshlogin.c openbsd-compat/port-aix.{c,h}] Bug #1595: make    PrintLastLog work on AIX.  Based in part on a patch from Miguel Sanders.
440089af	916fdda4	Mon Jul 13 11:38:23 2009 +1000	 - (dtucker) [openbsd-compat/getrrsetbyname.c] Reduce answer buffer size so it    fits into 16 bits to work around a bug in glibc\'s resolver where it masks    off the buffer size at 16 bits.  Patch from Hauke Lampe, ok djm jakob.
916fdda4	622d5c56	Sun Jul 12 22:12:28 2009 +1000	add credit for bug #1534 patch
622d5c56	8fdcba5c	Sun Jul 12 22:07:21 2009 +1000	 - (dtucker) [auth-pam.c] Bug #1534: move the deletion of PAM credentials on    logout to after the session close.  Patch from Anicka Bernathova, ok djm.
4d4fdc0f	de0c025e	Tue Jul 7 21:19:11 2009 +1000	 - (dtucker) [contrib/cygwin/ssh-host-config] better support for automated    scripts and fix usage of eval.  Patch from Corinna Vinschen.
b422afa4	c5564e1c	Sun Jun 21 18:58:46 2009 +1000	   - andreas@cvs.openbsd.org 2009/06/12 20:43:22      [monitor.c packet.c]      Fix warnings found by chl@ and djm@ and change roaming_atomicio\'s      return type to match atomicio\'s      Diff from djm@, ok markus@
3b59dfa1	b62f1a85	Sun Jun 21 17:54:47 2009 +1000	   - jj@cvs.openbsd.org 2009/04/14 21:10:54      [servconf.c]      Fixed a few the-the misspellings in comments. Skipped a bunch in      binutils,gcc and so on. ok jmc@
af501cfc	5837b51a	Sun Jun 21 17:53:04 2009 +1000	   - stevesk@cvs.openbsd.org 2009/04/13 19:07:44      [sshd_config.5]      fix possessive; ok djm@
5837b51a	90133236	Sun Jun 21 17:52:27 2009 +1000	   - sobrado@cvs.openbsd.org 2009/03/26 08:38:39      [sftp-server.8 sshd.8 ssh-agent.1]      fix a few typographical errors found by spell(1).      ok dtucker@, jmc@
90133236	a0964504	Sun Jun 21 17:50:15 2009 +1000	   - tobias@cvs.openbsd.org 2009/03/23 19:38:04      [ssh-agent.c]      My previous commit didn\'t fix the problem at all, so stick at my first      version of the fix presented to dtucker.      Issue notified by Matthias Barkhoff (matthias dot barkhoff at gmx dot de).      ok dtucker
a0964504	3a6a51f3	Sun Jun 21 17:49:36 2009 +1000	   - tobias@cvs.openbsd.org 2009/03/23 08:31:19      [ssh-agent.c]      Fixed a possible out-of-bounds memory access if the environment variable      SHELL is shorter than 3 characters.      with input by and ok dtucker
3a6a51f3	72efd74d	Sun Jun 21 17:48:52 2009 +1000	  - jmc@cvs.openbsd.org 2009/03/19 15:15:09      [ssh.1]      for "Ciphers", just point the reader to the keyword in ssh_config(5), just      as we do for "MACs": this stops us getting out of sync when the lists      change;      fixes documentation/6102, submitted by Peter J. Philipp      alternative fix proposed by djm      ok markus
3278062b	a422d975	Tue Jun 16 16:11:02 2009 +1000	 - (dtucker) [configure.ac defines.h] Bug #1607: handle the case where fsid_t    is a struct with a __val member.  Fixes build on, eg, Redhat 6.2.
a74000eb	9d86e5d5	Wed Mar 18 11:25:02 2009 -0700	 - (tim) [configure.ac] Remove setting IP_TOS_IS_BROKEN for Cygwin. The problem    that setsockopt(IP_TOS) doesn\'t work on Cygwin has been fixed since 2005.    Based on patch from vinschen at redhat com.
20e231f9	2de76245	Thu Feb 12 13:12:21 2009 +1100	 - (djm) [configure.ac loginrec.c] bz#1421: fix lastlog support for OSX.    OSX provides a getlastlogxbyname function that automates the reading of    a lastlog file. Also, the pututxline function will update lastlog so    there is no need for loginrec.c to do it explicitly. Collapse some    overly verbose code while I\'m in there.
a1c1b6c8	5bc6aae3	Wed Jan 28 16:29:49 2009 +1100	   - djm@cvs.openbsd.org 2009/01/22 09:46:01      [channels.c channels.h session.c]      make Channel->path an allocated string, saving a few bytes here and      there and fixing bz#1380 in the process; ok markus@
ccf7e224	7a60621d	Wed Jan 28 16:23:06 2009 +1100	   - djm@cvs.openbsd.org 2009/01/01 21:17:36      [kexgexs.c]      fix hash calculation for KEXGEX: hash over the original client-supplied      values and not the sanity checked versions that we acutally use;      bz#1540 reported by john.smith AT arrows.demon.co.uk      ok markus@
7a60621d	17819015	Wed Jan 28 16:22:34 2009 +1100	   - djm@cvs.openbsd.org 2009/01/01 21:14:35      [channels.c]      call channel destroy callbacks on receipt of open failure messages.      fixes client hangs when connecting to a server that has MaxSessions=0      set spotted by imorgan AT nas.nasa.gov; ok markus@
b2c17d4b	7375fe2c	Wed Jan 28 16:18:03 2009 +1100	   - stevesk@cvs.openbsd.org 2008/12/29 01:12:36      [ssh-keyscan.1]      fix example, default key type is rsa for 3+ years; from      frederic.perrin@resel.fr
b3f2c9fc	62fd18a2	Wed Jan 28 16:15:30 2009 +1100	   - stevesk@cvs.openbsd.org 2008/12/09 22:37:33      [clientloop.c]      fix typo in error message
1be2cc44	586b0053	Tue Dec 9 14:11:49 2008 +1100	   - djm@cvs.openbsd.org 2008/12/09 02:39:59      [sftp.c]      Deal correctly with failures in remote stat() operation in sftp,      correcting fail-on-error behaviour in batchmode. bz#1541 report and      fix from anedvedicky AT gmail.com; ok markus@
586b0053	16a73076	Tue Dec 9 14:11:32 2008 +1100	   - djm@cvs.openbsd.org 2008/12/09 02:38:18      [clientloop.c]      The ~C escape handler does not work correctly for multiplexed sessions -      it opens a commandline on the master session, instead of on the slave      that requested it. Disable it on slave sessions until such time as it      is fixed; bz#1543 report from Adrian Bridgett via Colin Watson      ok markus@
7df2e400	23645649	Mon Dec 8 09:35:36 2008 +1100	 - (djm) [configure.ac] bz#1538: better test for ProPolice/SSP: actually    use some stack in main().    Report and suggested fix from vapier AT gentoo.org
0f4d2c02	edecb37a	Tue Nov 18 21:26:41 2008 -0800	 - (tim) [addrmatch.c configure.ac] Some platforms do not have sin6_scope_id    member of sockaddr_in6. Also reported in Bug 1491 by David Leonard. OK and    feedback by djm@
49c31c42	63917bd0	Tue Nov 11 16:39:44 2008 +1100	   - stevesk@cvs.openbsd.org 2008/11/11 02:58:09      [servconf.c]      USE_AFS not referenced so remove #ifdef.  fixes sshd -T not printing      kerberosgetafstoken. ok dtucker@      (Id sync only, we still want the ifdef in portable)
63917bd0	c6d744e9	Tue Nov 11 16:33:48 2008 +1100	   - tobias@cvs.openbsd.org 2008/11/09 12:34:47      [session.c ssh.1]      typo fixed (overriden -> overridden)      ok espie, jmc
b57fab6b	e15fb098	Tue Nov 11 16:32:25 2008 +1100	   - stevesk@cvs.openbsd.org 2008/11/07 18:50:18      [nchan.c]      add space to some log/debug messages for readability; ok djm@ markus@
ff4350e1	0164cb8a	Tue Nov 11 16:31:05 2008 +1100	 - (dtucker) OpenBSD CVS Sync    - jmc@cvs.openbsd.org 2008/11/05 11:22:54      [servconf.c]      passord -> password;      fixes user/5975 from Rene Maroufi
1a0442fc	01ed2272	Wed Nov 5 16:30:06 2008 +1100	   - stevesk@cvs.openbsd.org 2008/11/04 19:18:00      [readconf.c]      because parse_forward() is now used to parse all forward types (DLR),      and it malloc\'s space for host variables, we don\'t need to malloc      here.  fixes small memory leaks.
85dec734	f4b39538	Mon Nov 3 20:16:01 2008 +1100	 - (djm) [contrib/caldera/ssh-host-keygen contrib/suse/rc.sshd]    Make example scripts generate keys with default sizes rather than fixed,    non-default 1024 bits; patch from imorgan AT nas.nasa.gov
f4b39538	a279d252	Mon Nov 3 19:28:21 2008 +1100	   - stevesk@cvs.openbsd.org 2008/11/03 02:44:41      [readconf.c]      fix comment
660d7dab	a699d952	Mon Nov 3 19:27:52 2008 +1100	   - stevesk@cvs.openbsd.org 2008/11/02 00:16:16      [ttymodes.c]      protocol 2 tty modes support is now 7.5 years old so remove these      debug3()s; ok deraadt@
a0094333	f7475d7e	Mon Nov 3 19:26:35 2008 +1100	   - stevesk@cvs.openbsd.org 2008/11/01 06:43:33      [channels.c]      fix some typos in log messages; ok djm@
c4d1b36c	49b78d4f	Mon Nov 3 19:22:09 2008 +1100	aadt@cvs.openbsd.org 2008/10/03 23:56:28      [sshconnect2.c]      Repair strnvis() buffersize of 4*n+1, with termination gauranteed by the      function.      spotted by des@freebsd, who commited an incorrect fix to the freebsd tree      and (as is fairly typical) did not report the problem to us.  But this fix      is correct.      ok djm
456e6f0e	15bce6b8	Mon Nov 3 19:20:10 2008 +1100	   - markus@cvs.openbsd.org 2008/09/11 14:22:37      [compat.c compat.h nchan.c ssh.c]      only send eow and no-more-sessions requests to openssh 5 and newer;      fixes interop problems with broken ssh v2 implementations; ok djm@
fa51b162	c674d580	Mon Nov 3 19:17:33 2008 +1100	   - krw@cvs.openbsd.org 2008/08/02 04:29:51      [ssh_config.5]      whitepsace -> whitespace. From Matthew Clarke via bugs@.
2f7faf19	73193b36	Fri Jul 11 17:34:35 2008 +1000	   - stevesk@cvs.openbsd.org 2008/07/07 00:31:41      [ttymodes.c]      we don\'t need arg after the debug3() was removed.  from lint.      ok djm@
773a7b98	d9648eee	Wed Jul 9 20:54:05 2008 +1000	 - (djm) [auth1.c] Fix format string vulnerability in protocol 1 PAM    account check failure path. The vulnerable format buffer is supplied    from PAM and should not contain attacker-supplied data.
22989f1b	d8968adb	Sat Jul 5 08:59:43 2008 +1000	 - (djm) [auth.c] Fixed test for locked account on HP/UX with shadowed    passwords disabled. bz#1083 report & patch from senthilkumar_sen AT    hotpop.com, w/ dtucker@
5d6d70a8	8c7a14ea	Fri Jul 4 17:10:30 2008 +1000	   - djm@cvs.openbsd.org 2008/06/30 10:31:11      [putty-transfer.sh putty-kex.sh putty-ciphers.sh]      remove "set -e" left over from debugging
f7fa706e	2784f1fc	Fri Jul 4 14:10:19 2008 +1000	 - (dtucker) [sftp-server.c] Bug #1447: fall back to racy rename if link    returns EXDEV.  Patch from Mike Garrison, ok djm@
2784f1fc	b03fd02a	Fri Jul 4 13:51:45 2008 +1000	   - dtucker@cvs.openbsd.org 2008/07/04 03:47:02      [monitor.c]      Make debug a little clearer.  ok djm@
f2e21dec	d7bdc0c8	Wed Jul 2 22:35:00 2008 +1000	   - stevesk@cvs.openbsd.org 2008/07/01 23:12:47      [PROTOCOL.agent]      fix some typos; ok djm@
bd45afb5	8639920a	Mon Jun 30 00:04:57 2008 +1000	   - djm@cvs.openbsd.org 2008/06/28 07:25:07      [PROTOCOL]      spelling fixes
1028824e	2e9cf490	Mon Jun 30 00:04:03 2008 +1000	   - grunk@cvs.openbsd.org 2008/06/26 11:46:31      [readconf.c readconf.h ssh.1 ssh_config.5 sshconnect.c]      Move SSH Fingerprint Visualization away from sharing the config option      CheckHostIP to an own config option named VisualHostKey.      While there, fix the behaviour that ssh would draw a random art picture      on every newly seen host even when the option was not enabled.      prodded by deraadt@, discussions,      help and ok markus@ djm@ dtucker@
d310d51b	307c1d10	Mon Jun 16 07:59:23 2008 +1000	   - djm@cvs.openbsd.org 2008/06/15 20:06:26      [channels.c channels.h session.c]      don\'t call isatty() on a pty master, instead pass a flag down to      channel_set_fds() indicating that te fds refer to a tty. Fixes a      hang on exit on Solaris (bz#1463) in portable but is actually      a generic bug; ok dtucker deraadt markus
30fd49e6	f6bffb13	Sat Jun 14 09:14:46 2008 +1000	 - (dtucker) [configure.ac] Bug #1276: avoid linking against libgssapi, which    despite its name doesn\'t seem to implement all of GSSAPI.  Patch from    Jan Engelhardt, sanity checked by Simon Wilkinson.
2c1eb826	c7e030fd	Fri Jun 13 11:13:13 2008 +1000	  - (dtucker) [auth-sia.c] Bug #1241: support password expiry on Tru64 SIA     systems.  Patch from R. Scott Bailey.
61b06952	ca19bfe2	Fri Jun 13 10:28:57 2008 +1000	  - (dtucker) [defines.h] Bug #1112: __dead is, well dead. Based on a patch     from Todd Vierling.
babc1d5f	a64ab33f	Fri Jun 13 08:56:01 2008 +1000	   - djm@cvs.openbsd.org 2008/06/12 21:06:25      [clientloop.c]      I was coalescing expected global request confirmation replies at      the wrong end of the queue - fix; prompted by markus@
75a55bf0	9d3739da	Wed Jun 11 01:33:21 2008 +1000	fix version tag
e7f3f756	6a2a400f	Tue Jun 10 23:06:01 2008 +1000	   - jmc@cvs.openbsd.org 2008/06/10 08:17:40      [sshd.8 sshd.c]      - update usage()      - fix SYNOPSIS, and sort options      - some minor additional fixes
df189fb2	0f7e9106	Sun Jun 8 12:55:32 2008 +1000	   - djm@cvs.openbsd.org 2008/05/19 20:53:52      [clientloop.c]      unbreak tree by committing this bit that I missed from:      Fix sending tty modes when stdin is not a tty (bz#1199). Previously      we would send the modes corresponding to a zeroed struct termios,      whereas we should have been sending an empty list of modes.      Based on patch from daniel.ritz AT alcatel.ch; ok dtucker@ markus@
dd39264e	136e56f6	Sun Jun 8 12:53:20 2008 +1000	   - djm@cvs.openbsd.org 2008/05/19 15:45:07      [sshtty.c ttymodes.c sshpty.h]      Fix sending tty modes when stdin is not a tty (bz#1199). Previously      we would send the modes corresponding to a zeroed struct termios,      whereas we should have been sending an empty list of modes.      Based on patch from daniel.ritz AT alcatel.ch; ok dtucker@ markus@
58ea61ba	a7058ec7	Wed Jun 4 10:54:00 2008 +1000	 - (djm) [openbsd-compat/bsd-arc4random.c] Fix math bug that caused bias    in arc4random_uniform with upper_bound in (2^30,2*31). Note that    OpenSSH did not make requests with upper bounds in this range.
a7058ec7	58a81148	Tue May 20 08:57:06 2008 +1000	 - (djm) [configure.ac mux.c sftp.c openbsd-compat/Makefile.in]    [openbsd-compat/fmt_scaled.c openbsd-compat/openbsd-compat.h]    Fix compilation on Linux, including pulling in fmt_scaled(3)    implementation from OpenBSD\'s libutil.
58a81148	a7e0d5a3	Mon May 19 16:11:56 2008 +1000	   - djm@cvs.openbsd.org 2008/05/16 08:30:42      [PROTOCOL]      document our protocol extensions and deviations; ok markus@    - djm@cvs.openbsd.org 2008/05/17 01:31:56      [PROTOCOL]      grammar and correctness fixes from stevesk@
0f30c87c	bab9bd4c	Mon May 19 16:07:45 2008 +1000	   - pvalchev@cvs.openbsd.org 2008/05/12 20:52:20      [umac.c]      Ensure nh_result lies on a 64-bit boundary (fixes warnings observed      on Itanium on Linux); from Dale Talcott (bug #1462); ok djm@
bab9bd4c	d654dd27	Mon May 19 16:06:47 2008 +1000	   - markus@cvs.openbsd.org 2008/05/09 16:21:13      [channels.h clientloop.c nchan.c serverloop.c]      unbreak         ssh -2 localhost od /bin/ls | true      ignoring SIGPIPE by adding a new channel message (EOW) that signals      the peer that we\'re not interested in any data it might send.      fixes bz #85; discussion, debugging and ok djm@
d654dd27	2ff1ca56	Mon May 19 16:05:41 2008 +1000	   - markus@cvs.openbsd.org 2008/05/09 16:17:51      [channels.c]      error-fd race: don\'t enable the error fd in the select bitmask      for channels with both in- and output closed, since the channel      will go away before we call select();      report, lots of debugging help and ok djm@
caaed01e	b84886ba	Mon May 19 15:26:54 2008 +1000	- (djm) [openbsd-compat/bsd-arc4random.c] Warning fixes
64058cb8	d671e5a9	Mon May 19 14:54:25 2008 +1000	   - jmc@cvs.openbsd.org 2008/04/18 17:15:47      [sftp.1]      macro fixage;
da3155e1	6f1c462c	Thu Mar 27 12:30:18 2008 +1100	 - (djm) [configure.ac] fix alignment of --without-stackprotect description
e241e85a	7a3e1d0b	Thu Mar 27 11:01:15 2008 +1100	   - deraadt@cvs.openbsd.org 2008/03/24 16:11:07      [monitor_fdpass.c]      msg_controllen has to be CMSG_SPACE so that the kernel can account for      each cmsg_len (ie. msg_controllen = sum of CMSG_ALIGN(cmsg_len).  This      works now that kernel fd passing has been fixed to accept a bit of      sloppiness because of this ABI repair.      lots of discussion with kettenis
bc98185c	b8eb5864	Thu Mar 27 10:45:49 2008 +1100	 - (djm) Fix RCS ident in sftp-server-main.c
02db85bd	51430434	Fri Mar 14 11:02:51 2008 -0700	 - (tim) [regress/localcommand.sh] Shell portability fix. Reported by imorgan at    nas.nasa.gov
dce65cfb	3eb14491	Thu Mar 13 18:21:06 2008 -0700	 - (tim) [regress/sftp-cmds.sh regress/ssh2putty.sh] Shell portability fixes    from imorgan at nas.nasa.gov
66429961	af78493b	Thu Mar 13 12:05:40 2008 +1100	 - (djm) [Makefile.in regress/Makefile] Fix interop-tests target (note to    self: make changes to Makefile.in next time, not the generated Makefile).
1e42689a	52358d6d	Tue Mar 11 23:01:44 2008 +1100	fix log date
52358d6d	fe1cf97e	Tue Mar 11 22:58:25 2008 +1100	 - (dtucker) [auth-pam.c monitor.c session.c sshd.c] Bug #926: Move    pam_open_session and pam_close_session into the privsep monitor, which    will ensure that pam_session_close is called as root.  Patch from Tomas    Mraz.
7643e339	16ba6a8e	Sun Mar 9 17:10:09 2008 +1100	 - (dtucker) [openbsd-compat/regress/strtonumtest.c] Bug #1347: Use platform\'s    equivalent of LLONG_MAX for the compat regression tests, which makes them    run on AIX and HP-UX.  Patch from David Leonard.
16ba6a8e	b7918afd	Sun Mar 9 16:36:55 2008 +1100	 - (dtucker) [openbsd-compat/port-aix.{c,h}] Remove AIX specific initgroups    implementation.  It\'s not needed to fix bug #1081 and breaks the build    on some AIX configurations.
68d29385	a79bb8ec	Fri Mar 7 19:00:33 2008 -0800	 - (tim) [regress/sftp-glob.sh] Shell portability fix.
1f1e17bd	0f26b138	Thu Feb 28 23:20:48 2008 +1100	 - (dtucker) [sshd.c] Bug #1042: make log messages for tcpwrappers use the    same SyslogFacility as the rest of sshd.  Patch from William Knox,    ok djm@.
0f26b138	3d295a6c	Thu Feb 28 23:16:04 2008 +1100	 - (dtucker) [configure.ac openbsd-compat/port-aix.{c,h}] Bug #1081: Implement    getgrouplist via getgrset on AIX, rather than iterating over getgrent.    This allows, eg, Match and AllowGroups directives to work with NIS and    LDAP groups.
bfaaf960	e1c4c542	Thu Feb 28 19:13:52 2008 +1100	 - (dtucker) [includes.h ssh-add.c ssh-agent.c ssh-keygen.c ssh.c sshd.c    openbsd-compat/openssl-compat.{c,h}] Bug #1437 Move the OpenSSL compat    header to after OpenSSL headers, since some versions of OpenSSL have    SSLeay_add_all_algorithms as a macro already.
e1c4c542	935e20a3	Thu Feb 28 15:01:13 2008 +1100	 - (dtucker) [configure.ac] Add -fstack-protector to LDFLAGS too, fixes    linking problems on AIX with gcc 4.1.x.
935e20a3	acada07b	Mon Feb 25 21:13:47 2008 +1100	 - (dtucker) [includes.h openbsd-compat/openssl-compat.c] Bug #1437: reshuffle    headers so ./configure --with-ssl-engine actually works.  Patch from    Ian Lister.
acada07b	2c2ac033	Mon Feb 25 21:05:04 2008 +1100	 - (dtucker) [configure.ac audit-bsm.c] Bug #1420: Add a local implementation    of aug_get_machine for systems that don\'t have their own (eg OS X, FreeBSD).    Help and testing from csjp at FreeBSD org, vgiffin at apple com.  ok djm@
3397d0e0	aec5cf8a	Sun Feb 10 22:26:51 2008 +1100	   - djm@cvs.openbsd.org 2008/01/21 17:24:30      [sftp-server.c]      Remove the fixed 100 handle limit in sftp-server and allocate as many      as we have available file descriptors. Patch from miklos AT szeredi.hu;      ok dtucker@ markus@
3de49f89	cb2fbb24	Sun Feb 10 22:25:24 2008 +1100	   - djm@cvs.openbsd.org 2008/01/19 23:02:40      [channels.c]      When we added support for specified bind addresses for port forwards, we      added a quirk SSH_OLD_FORWARD_ADDR. There is a bug in our handling of      this for -L port forwards that causes the client to listen on both v4      and v6 addresses when connected to a server with this quirk, despite      having set 0.0.0.0 as a bind_address.      report and patch from Jan.Pechanec AT Sun.COM; ok dtucker@
cb2fbb24	a8796f3f	Sun Feb 10 22:24:55 2008 +1100	   - djm@cvs.openbsd.org 2008/01/19 22:37:19      [ssh-keygen.c]      unbreak line numbering (broken in revision 1.164), fix error message
a8796f3f	6b0c8185	Sun Feb 10 22:24:30 2008 +1100	   - djm@cvs.openbsd.org 2008/01/19 22:22:58      [ssh-keygen.c]      when hashing individual hosts (ssh-keygen -Hf hostname), make sure we      hash just the specified hostname and not the entire hostspec from the      keyfile. It may be of the form "hostname,ipaddr", which would lead to      a hash that never matches. report and fix from jp AT devnull.cz
6b0c8185	d39a3cff	Sun Feb 10 22:23:41 2008 +1100	   - djm@cvs.openbsd.org 2008/01/19 22:04:57      [sftp-client.c]      fix remote handle leak in do_download() local file open error path;      report and fix from sworley AT chkno.net
d4827ab5	40da29a0	Wed Jan 2 18:08:45 2008 +1100	 - (dtucker) [configure.ac] Fix message for -fstack-protector-all test.
9b439c1a	912428c9	Tue Jan 1 20:33:57 2008 +1100	   - dtucker@cvs.openbsd.org 2008/01/01 09:06:39      [scp.c]      If scp -p encounters a pre-epoch timestamp, use the epoch which is      as close as we can get given that it\'s used unsigned.  Add a little      debugging while there.  bz #828, ok djm@
528d6fa1	5baa170d	Mon Dec 31 21:29:26 2007 +1100	 - (dtucker) [configure.ac openbsd-compat/glob.{c,h}] Bug #1407: force use of    builtin glob implementation on Mac OS X.  Based on a patch from    vgiffin at apple.
23ae8ca9	63b31cb9	Sun Dec 2 23:12:30 2007 +1100	   - djm@cvs.openbsd.org 2007/11/03 00:36:14      [clientloop.c]      fix memory leak in process_cmdline(), patch from Jan.Pechanec AT Sun.COM;      ok dtucker@
e566230c	319b3d9b	Sun Dec 2 22:48:40 2007 +1100	 - (dtucker) [scp.c] Update $OpenBSD tag missing from rev 1.175 and remove    leftover debug code.
03c618af	300f95fc	Fri Oct 26 16:45:32 2007 +1000	   - otto@cvs.openbsd.org 2005/11/25 08:06:25      [openbsd-compat/sys-queue.h]      Introduce debugging aid for queue macros. Disabled by default; but      developers are encouraged to run with this enabled.      ok krw@ fgsch@ deraadt@
99ad3535	fa66aa73	Fri Oct 26 14:44:34 2007 +1000	   - markus@cvs.openbsd.org 2006/11/06 09:27:43      [regress/cfgmatch.sh]      fix quoting for non-(c)sh login shells.
603077ab	4c7728c6	Fri Oct 26 14:25:55 2007 +1000	   - ray@cvs.openbsd.org 2007/09/27 00:15:57      [dh.c]      Don\'t return -1 on error in dh_pub_is_valid(), since it evaluates      to true.      Also fix a typo.      Initial diff from Matthew Dempsky, input from djm.      OK djm, markus.
ed626b42	6ebefac2	Fri Sep 21 13:12:49 2007 +1000	 - (djm) [atomicio.c] Fix spin avoidance for platforms that define    EWOULDBLOCK; patch from ben AT psc.edu
6ebefac2	8b3fdfb6	Mon Sep 17 08:32:32 2007 -0700	 - (tim) [defines.h] Fix regression in long password support on OpenServer 6.    Problem report and additional testing rac AT tenzing.org.
35e18dba	83e04f20	Mon Sep 17 16:11:33 2007 +1000	   - djm@cvs.openbsd.org 2007/09/13 04:39:04      [sftp-server.c]      fix incorrect test when setting syslog facility; from Jan Pechanec
