20210927-ddf8910237	ddf8910237	038bc27787	Mon Sep 27 11:26:31 2021 +0200	Fix DCE of unreachable phi in cycle	oss-fuzz #39316.	Zend/tests/unreachable_phi_cycle.phpt	commit ddf89102377a0603d76936a9b0d5a6dafd5bc229Author: Nikita Popov <nikita.ppv@gmail.com>Date:  Mon Sep 27 11:24:52 2021 +0200  Fix DCE of unreachable phi in cycle    We can't remove a trivial phi of the form x = phi(x), because we  don't have a replacement value. We could drop the whole block  though. SCCP would normally do this, but in this particular case  we only determine non-reachability based on type information.    Fixes oss-fuzz #39316.
20210827-4fcf0db649	4fcf0db649	fdc6082902	Fri Aug 27 11:34:22 2021 +0200	Fix use after free when rebinding __call closure	oss-fuzz #37695.	Zend/tests/closure_call_bind.phpt	commit 4fcf0db649835339837a502589732e11f0ce6b57Author: Nikita Popov <nikita.ppv@gmail.com>Date:  Fri Aug 27 11:34:22 2021 +0200  Fix use after free when rebinding __call closure    We would end up freeing the function name twice here, once for  the original closure, and once for the rebound one.    Rather than further special casing the zend_closure_call_magic  case, always addref the function_name for internal functions,  the same we do for userland functions. To compensate, we need to  release the original function name when creating from callable  or call frame.    Fixes oss-fuzz #37695.
20210826-b964d007e3	b964d007e3	07984435ae	Thu Aug 26 12:00:37 2021 +0200	Fix AST print of first class callable in anon class expr	oss-fuzz #37473.	Zend/tests/first_class_callable_assert3.phpt	commit b964d007e383516408c64fc533ed791a13034030Author: Nikita Popov <nikita.ppv@gmail.com>Date:  Thu Aug 26 11:58:31 2021 +0200  Fix AST print of first class callable in anon class expr    This will cause a compile error later, but the expression is  printed first.    Fixes oss-fuzz #37473.
20210803-6d5ae6496c	6d5ae6496c	70872dde94	Tue Aug 3 10:25:24 2021 +0200	Fix ASSIGN_DIM to NEXT with rc=1 reference value	oss-fuzz #36807.	Zend/tests/assign_dim_ref_free.phpt	commit 6d5ae6496c6d1b7a563a0b189d868dd7089be395Author: Nikita Popov <nikita.ppv@gmail.com>Date:  Tue Aug 3 10:19:23 2021 +0200  Fix ASSIGN_DIM to NEXT with rc=1 reference value    The reference wrapper was destroyed while value still pointed into  it and was later used to assign the ASSIGN_DIM return value. This  could be fixed either by moving the return value assignment earlier,  or by working with the value that has been stored in the array.  I'm going with the latter here, because that matches what the  non-NEXT codepath does via assign_to_variable more closely.    Fixes oss-fuzz #36807.
20210719-b6dcab2cbb	b6dcab2cbb	e120d5269a	Mon Jul 19 12:08:03 2021 +0200	Fix assert with attribute + first-class callable in assert	oss-fuzz #36264.	Zend/tests/first_class_callable_assert2.phpt	commit b6dcab2cbb82fb775180d331462641f2e675bd02Author: Nikita Popov <nikita.ppv@gmail.com>Date:  Mon Jul 19 12:08:03 2021 +0200  Fix assert with attribute + first-class callable in assert    This is going to result in a compile-time error, but AST printing  is invoked first and should handle it gracefully. Handle it by  falling back to more generic printing code.    Fixes oss-fuzz #36264.
20210712-5f8ed7765a	5f8ed7765a	0192fd20cc	Mon Jul 12 11:30:20 2021 +0200	Fix GC of object properties HT	oss-fuzz #36023.	Zend/tests/gc_044.phpt	commit 5f8ed7765ab2a0ec372fce90701c51ce75312541Author: Nikita Popov <nikita.ppv@gmail.com>Date:  Mon Jul 12 11:24:51 2021 +0200  Fix GC of object properties HT    We partially fixed this in bug #78379, but still don't handle  the case where the properties array is marked as grey first,  which causes a delref to not be performed later.    Fix this by treating the object properties HT the same way as  other refcounted values, including addrefs/delrefs. The object  dtor code already handles properties HT with NULL GC type, so  out of order destruction should not be a problem.    Fixes oss-fuzz #36023.
20210708-58699ffcf1	58699ffcf1	62ecf54f35	Thu Jul 8 10:12:40 2021 +0200	Fix constant update for shadowed private property	oss-fuzz #35906.	Zend/tests/update_consts_shadowed_private_prop.phpt	commit 58699ffcf137154ddd339a0c805996dd8ce80522Author: Nikita Popov <nikita.ppv@gmail.com>Date:  Thu Jul 8 10:04:23 2021 +0200  Fix constant update for shadowed private property    Updating based on the properties info HT will miss private parent  properties that have been shadowed in the child class. Instead,  perform updating directly on the default properties table.    We can't do the same for static properties, because those don't  have a convenient way to look up the property type from the  property offset. However, I don't believe the problem exists for  static properties, because we're always going to be using the  property on the class it was declared on, while children only hold  INDIRECT references. As such, this should be covered by parent  class const updating.    Fixes oss-fuzz #35906.
20210707-62ecf54f35	62ecf54f35	52a00fe776	Wed Jul 7 09:38:30 2021 +0200	Fix use after free on compound division by zero	oss-fuzz #35876.	Zend/tests/div_by_zero_compound_refcounted.phpt	commit 62ecf54f35e227d09d19ec40920f7bb8d29e9356Author: Nikita Popov <nikita.ppv@gmail.com>Date:  Wed Jul 7 09:36:30 2021 +0200  Fix use after free on compound division by zero    We can't destroy the result operand early, because the division  might fail, in which case we need to preserve the original value.  Place the division result in a temporary zval, and only copy it  on success.    Fixes oss-fuzz #35876.
20210702-96bf925cde	96bf925cde	bdc60fa7da	Fri Jul 2 11:15:31 2021 +0200	Fix return value of wrong fucntion by-ref assign	oss-fuzz #29899.	Zend/tests/assign_by_val_function_by_ref_return_value.phpt	commit 96bf925cde2af891e9fca761ffecbfebef6a0d30Author: Nikita Popov <nikita.ppv@gmail.com>Date:  Fri Jul 2 11:15:31 2021 +0200  Fix return value of wrong fucntion by-ref assign    We should be using the result of zend_assign_to_variable() here,  which will deref prior to potential freeing.    Fixes oss-fuzz #29899.
20210415-f40c8fdf67	f40c8fdf67	a3e6735999	Thu Apr 15 12:32:05 2021 +0200	Fix return-by-ref from array_reduce callback	oss-fuzz #32990.	ext/standard/tests/array/array_reduce_return_by_ref.phpt	commit f40c8fdf672923fd585023574e954b79b85b8777Author: Nikita Popov <nikita.ppv@gmail.com>Date:  Thu Apr 15 12:32:05 2021 +0200  Fix return-by-ref from array_reduce callback    Fixes oss-fuzz #32990.
20210319-5fd2a5b13b	5fd2a5b13b	89c61186ff	Fri Mar 19 16:04:47 2021 +0100	Fix handling of unknown class in trait precedence list	oss-fuzz #31983.	Zend/tests/traits/precedence_unknown_class.phpt	commit 5fd2a5b13b6e0bb5261f1032056856c09649c5faAuthor: Nikita Popov <nikita.ppv@gmail.com>Date:  Fri Mar 19 16:04:16 2021 +0100  Fix handling of unknown class in trait precedence list    Fixes oss-fuzz #31983.
20210222-ab98944195	ab98944195	ed4f90f0c7	Mon Feb 22 10:32:59 2021 +0100	Fix trampoline leak on dynamic static call of non-static method	oss-fuzz #30317.	Zend/tests/dynamic_call_non_static.phpt	commit ab989441957956522c1663f1a0662067afbfdb6cAuthor: Nikita Popov <nikita.ppv@gmail.com>Date:  Mon Feb 22 10:32:28 2021 +0100  Fix trampoline leak on dynamic static call of non-static method    Fixes oss-fuzz #30317.
20210220-f37fe68e63	f37fe68e63	59590663d7	Sat Feb 20 11:16:37 2021 +0100	Fix closure GC handler for fake closures	oss-fuzz #31135.	Zend/tests/closures/closure_from_callable_gc.phpt	commit f37fe68e6300e6a347dffecf8d7788da0ab0a02dAuthor: Nikita Popov <nikita.ppv@gmail.com>Date:  Sat Feb 20 11:16:37 2021 +0100  Fix closure GC handler for fake closures    Fixes oss-fuzz #31135.
20210215-7b7d99839c	7b7d99839c	3646604203	Mon Feb 15 14:58:38 2021 +0100	Fix symtable cache being used while cleaning symtable	oss-fuzz #30815.	Zend/tests/symtable_cache_recursive_dtor.phpt	commit 7b7d99839c2e2886ecf159952552c9964bd80481Author: Nikita Popov <nikita.ppv@gmail.com>Date:  Mon Feb 15 14:52:38 2021 +0100  Fix symtable cache being used while cleaning symtable    We need to first clean the symtable and then check whether a cache  slot is available for it. Otherwise, it may happen that a destructor  runs while cleaning the table and uses up all the remaining slots  in the cache.    This is particularly insidious because once we overflow the cache,  the first pointer we modify is symtable_cache_ptr, making it hard  to understand what happened after the fact.    Fixes oss-fuzz #30815.
20210118-9862296d46	9862296d46	a3e55286a6	Mon Jan 18 10:31:38 2021 +0100	Fix $GLOBALS[] in isset and unset	oss-fuzz #29699.	Zend/tests/restrict_globals/invalid_append_isset.phpt	commit 9862296d46013aa87b367ecd2b258fd8dd6614bfAuthor: Nikita Popov <nikita.ppv@gmail.com>Date:  Mon Jan 18 10:31:38 2021 +0100  Fix $GLOBALS[] in isset and unset    I've previously addressed the case of assignments, but the same  issue exists for isset and unset.    Fixes oss-fuzz #29699.
20210105-dd335359e9	dd335359e9	5e57f37247	Tue Jan 5 13:03:41 2021 +0100	Fix infinite recursion in unlinked_instanceof	oss-fuzz #28961.	Zend/tests/type_declarations/variance/infinite_recursion.phpt	commit dd335359e950e52dd5e679da05b5c1f4084e5869Author: Nikita Popov <nikita.ppv@gmail.com>Date:  Tue Jan 5 13:02:30 2021 +0100  Fix infinite recursion in unlinked_instanceof    I suspect this is only a partial fix for the issue, it's probably  possible to recurse through a more complex pathway as well.    Fixes oss-fuzz #28961.
20210105-d29d3a4bf6	d29d3a4bf6	0067c3ced1	Tue Jan 5 12:44:17 2021 +0100	Fix use-after-scope in SplObjectStorage::unserialize()	oss-fuzz #29271.	ext/standard/tests/serialize/SplObjectStorage_object_reference.phpt	commit d29d3a4bf69f0122b40ebafa376e2f34b20002f6Author: Nikita Popov <nikita.ppv@gmail.com>Date:  Tue Jan 5 12:43:19 2021 +0100  Fix use-after-scope in SplObjectStorage::unserialize()    Introduced by the recent switch to a zend_object. Unserialize the  object into a tmp_var to avoid leaving behind a stack reference.    Fixes oss-fuzz #29271.
20210105-0067c3ced1	0067c3ced1	ed4f18b463	Tue Jan 5 12:25:19 2021 +0100	Fix lexing of zero octal followed by whitespace	oss-fuzz #29272.	Zend/tests/oct_whitespace.phpt	commit 0067c3ced17ff69516854865e607887a9702cd0cAuthor: Nikita Popov <nikita.ppv@gmail.com>Date:  Tue Jan 5 12:24:23 2021 +0100  Fix lexing of zero octal followed by whitespace    We'd call strtol starting at the whitespace, and strtol strips  whitespace...    Fixes oss-fuzz #29272.
