20220201-478448d271	478448d271	a60a9b4a89	Tue Feb 1 22:00:39 2022 +0300	JIT: Fix register alloction (missed store)	oss-fuzz #44242	ext/opcache/tests/jit/reg_alloc_007.phpt	commit 478448d27161ce6fb23ee4fb92add46bd93482f0Author: Dmitry Stogov <dmitry@zend.com>Date:  Tue Feb 1 22:00:39 2022 +0300  JIT: Fix register alloction (missed store)    Fixes oss-fuzz #44242
20220201-a60a9b4a89	a60a9b4a89	54c952f11f	Tue Feb 1 16:24:22 2022 +0300	Fix memory leak	oss-fuzz #44222	Zend/tests/nullsafe_operator/040.phpt	commit a60a9b4a89b4fa40f8980a0a35a7088860cb8a4dAuthor: Dmitry Stogov <dmitry@zend.com>Date:  Tue Feb 1 16:24:22 2022 +0300  Fix memory leak    Fixes oss-fuzz #44222
20220128-54c952f11f	54c952f11f	f711c9603d	Fri Jan 28 16:27:55 2022 +0300	JIT: Fix incorrect type store elimination	oss-fuzz #43737	ext/opcache/tests/jit/assign_050.phpt	commit 54c952f11fbc3e877ddb729b78e9814eb3f79157Author: Dmitry Stogov <dmitry@zend.com>Date:  Fri Jan 28 16:27:55 2022 +0300  JIT: Fix incorrect type store elimination    Fixes oss-fuzz #43737
20220128-f711c9603d	f711c9603d	965dafe3e1	Fri Jan 28 13:08:11 2022 +0300	Fix incorrect register allocation	oss-fuzz #44006	ext/opcache/tests/jit/add_013.phpt	commit f711c9603db70ad7be8dace35b4297860a0f6e11Author: Dmitry Stogov <dmitry@zend.com>Date:  Fri Jan 28 13:08:11 2022 +0300  Fix incorrect register allocation    Fixes oss-fuzz #44006
20220128-965dafe3e1	965dafe3e1	464e725bb5	Fri Jan 28 12:17:46 2022 +0300	Fix too aggressive DCE that leads to memory leak	oss-fuzz #43738	ext/opcache/tests/opt/sccp_037.phpt	commit 965dafe3e15667daf0c5837dd92ee2ebcf4899edAuthor: Dmitry Stogov <dmitry@zend.com>Date:  Fri Jan 28 12:17:46 2022 +0300  Fix too aggressive DCE that leads to memory leak    Fixes oss-fuzz #43738
20220114-655e578e81	655e578e81	797e091d06	Fri Jan 14 17:24:23 2022 +0300	JIT: Fix exception handling	oss-fuzz #43618	ext/opcache/tests/jit/assign_dim_011.phpt	commit 655e578e816e6eec767b25963e93d8e044a9f392Author: Dmitry Stogov <dmitry@zend.com>Date:  Fri Jan 14 17:24:23 2022 +0300  JIT: Fix exception handling    Fixes oss-fuzz #43618
20220114-ee8f9d75c0	ee8f9d75c0	079c5af9ec	Fri Jan 14 16:43:50 2022 +0300	JIT: Fix trace type inference	oss-fuzz #43597	ext/opcache/tests/jit/assign_dim_010.phpt	commit ee8f9d75c0ced8bdbcae01dd98654d13e29ae8c0Author: Dmitry Stogov <dmitry@zend.com>Date:  Fri Jan 14 16:43:50 2022 +0300  JIT: Fix trace type inference    Fixes oss-fuzz #43597
20220114-079c5af9ec	079c5af9ec	f7c3f6e7e2	Fri Jan 14 13:41:16 2022 +0300	JIT: Fix register allocation	oss-fuzz #43598	ext/opcache/tests/jit/reg_alloc_006.phpt	commit 079c5af9ec516e0e60c6209135b127e3e1a86c64Author: Dmitry Stogov <dmitry@zend.com>Date:  Fri Jan 14 13:41:16 2022 +0300  JIT: Fix register allocation    Fixes oss-fuzz #43598
20220111-522406c0ec	522406c0ec	d8b0337cff	Tue Jan 11 22:23:44 2022 +0300	JIT: Fix incorrect flag check	oss-fuzz #43538	ext/opcache/tests/jit/assign_dim_009.phpt	commit 522406c0ec8d35f12683acfb3f4ee8d5b6ea6f13Author: Dmitry Stogov <dmitry@zend.com>Date:  Tue Jan 11 22:23:44 2022 +0300  JIT: Fix incorrect flag check    Fixes oss-fuzz #43538
20220111-d8b0337cff	d8b0337cff	d7db5f6e21	Tue Jan 11 13:02:55 2022 +0300	Fix register allocation on x86	oss-fuzz #43119	ext/opcache/tests/jit/assign_049.phpt	commit d8b0337cff18d4a7e6ec288dd470efa2e720ecf8Author: Dmitry Stogov <dmitry@zend.com>Date:  Tue Jan 11 13:02:55 2022 +0300  Fix register allocation on x86    Fixes oss-fuzz #43119
20220110-1f58365438	1f58365438	698ac23711	Mon Jan 10 21:53:35 2022 +0300	Fix type inference	oss-fuzz #43367	ext/opcache/tests/jit/assign_dim_008.phpt	commit 1f58365438ca10662fff1a27298969cf29d2688cAuthor: Dmitry Stogov <dmitry@zend.com>Date:  Mon Jan 10 21:53:35 2022 +0300  Fix type inference    Fixes oss-fuzz #43367
20220110-698ac23711	698ac23711	71d6501346	Mon Jan 10 19:39:19 2022 +0300	Fixed NAN handling in SCCP	oss-fuzz #43341	ext/opcache/tests/opt/sccp_036.phpt	commit 698ac23711503cb3a2c0ae1965447598597ac468Author: Dmitry Stogov <dmitry@zend.com>Date:  Mon Jan 10 19:39:19 2022 +0300  Fixed NAN handling in SCCP    Fixes oss-fuzz #43341
20220110-c958ab121b	c958ab121b	8a5c68181c	Mon Jan 10 17:27:00 2022 +0300	JIT: Fix array separation after capturing by user error handler	oss-fuzz #43288	ext/opcache/tests/jit/assign_dim_007.phpt	commit c958ab121b087adb49e6db992fa8a97755ac6e22Author: Dmitry Stogov <dmitry@zend.com>Date:  Mon Jan 10 17:27:00 2022 +0300  JIT: Fix array separation after capturing by user error handler    Fixes oss-fuzz #43288
20220110-4170d41a66	4170d41a66	2f6a06ccb0	Mon Jan 10 15:37:36 2022 +0300	JIT: Fix incorrect FETCH_THIS elimination	oss-fuzz #43159	ext/opcache/tests/jit/assign_obj_op_001.phpt	commit 4170d41a66d913b672e7f76d528aea2fe15d21deAuthor: Dmitry Stogov <dmitry@zend.com>Date:  Mon Jan 10 15:37:36 2022 +0300  JIT: Fix incorrect FETCH_THIS elimination    Fizex oss-fuzz #43159
20211228-fd879e6fe4	fd879e6fe4	cb3d858745	Tue Dec 28 16:51:03 2021 +0300	JIT: Fix array clobbering by user error handler	oss-fuzz #43055	ext/opcache/tests/jit/fetch_dim_r_010.phpt	commit fd879e6fe47c5d83e9f2e9fd2f72e6b1b548a02aAuthor: Dmitry Stogov <dmitry@zend.com>Date:  Tue Dec 28 16:51:03 2021 +0300  JIT: Fix array clobbering by user error handler    Gixes oss-fuzz #43055
20211228-de358f856f	de358f856f	87d9e02f01	Tue Dec 28 09:57:03 2021 +0300	Fix reference contig inference	oss-fuzz #43032	ext/opcache/tests/jit/fetch_obj_009.phpt	commit de358f856fea56ad2b7ff79f3f7daa91ee99b32aAuthor: Dmitry Stogov <dmitry@zend.com>Date:  Tue Dec 28 09:57:03 2021 +0300  Fix reference contig inference    Fixes oss-fuzz #43032
20211224-2b81156f2a	2b81156f2a	3f0bb67361	Fri Dec 24 13:10:22 2021 +0300	Fix memory leak in SCCP	oss-fuzz #42878	ext/opcache/tests/opt/sccp_035.phpt	commit 2b81156f2a64ae99a4d431983e7c5a4ec7b817f7Author: Dmitry Stogov <dmitry@zend.com>Date:  Fri Dec 24 13:10:22 2021 +0300  Fix memory leak in SCCP    Fixes oss-fuzz #42878
20211220-e004e844f7	e004e844f7	7c674e1aa7	Mon Dec 20 15:06:32 2021 +0300	Fix incorrect optimization of ASSIGN_OP that may lead to memory leak	oss-fuzz #42506	ext/opcache/tests/opt/assign_op_001.phpt	commit e004e844f74998878853517d900f99dbc1e9db3dAuthor: Dmitry Stogov <dmitry@zend.com>Date:  Mon Dec 20 15:06:32 2021 +0300  Fix incorrect optimization of ASSIGN_OP that may lead to memory leak    Fixes oss-fuzz #42506
20211220-7c674e1aa7	7c674e1aa7	f18bb2477f	Mon Dec 20 12:48:48 2021 +0300	JIT: Fix register clobbering	oss-fuzz #42657	ext/opcache/tests/jit/add_012.phpt	commit 7c674e1aa7d688086aace0cc3e5bb7635b595417Author: Dmitry Stogov <dmitry@zend.com>Date:  Mon Dec 20 12:48:48 2021 +0300  JIT: Fix register clobbering    Fixes oss-fuzz #42657
20211220-f18bb2477f	f18bb2477f	1481d66343	Mon Dec 20 11:40:11 2021 +0300	Fix type inference for INIT_ARRAY with invalid index	oss-fuzz #42568	ext/opcache/tests/opt/inference_002.phpt	commit f18bb2477fba864d20d2c3b7422e5b9ce88f1f79Author: Dmitry Stogov <dmitry@zend.com>Date:  Mon Dec 20 11:40:11 2021 +0300  Fix type inference for INIT_ARRAY with invalid index    Fixes oss-fuzz #42568
20211217-2745cd9997	2745cd9997	88cb659f1f	Fri Dec 17 12:49:58 2021 +0300	Fix array clobbering by user error handler	oss-fuzz #42503	ext/opcache/tests/jit/fetch_dim_w_003.phpt	commit 2745cd99973a5b422c66d62b9d9229da22e82a34Author: Dmitry Stogov <dmitry@zend.com>Date:  Fri Dec 17 12:49:58 2021 +0300  Fix array clobbering by user error handler    Fixes oss-fuzz #42503
20211217-66306030ad	66306030ad	49380b59d2	Fri Dec 17 12:31:48 2021 +0300	JIT: Fix incorrect type store elimination	oss-fuzz #42388	ext/opcache/tests/jit/assign_048.phpt	commit 66306030ad26da49bbc6c07624fa3b4b1f1d9757Author: Dmitry Stogov <dmitry@zend.com>Date:  Fri Dec 17 12:31:48 2021 +0300  JIT: Fix incorrect type store elimination    Fixes oss-fuzz #42388
20211215-75b2973974	75b2973974	b16fc350a4	Wed Dec 15 12:20:37 2021 +0300	Fix array clobbering by user error handler	oss-fuzz #42363	Zend/tests/falsetoarray_003.phpt	commit 75b2973974414fb52a19c0466c8f2afc2081eb49Author: Dmitry Stogov <dmitry@zend.com>Date:  Wed Dec 15 12:20:37 2021 +0300  Fix array clobbering by user error handler    Fixes oss-fuzz #42363
20211213-fe320e83ae	fe320e83ae	cbc0b1afeb	Mon Dec 13 16:28:45 2021 +0300	Tracing JIT: Fix reference counting	oss-fuzz #42225	ext/opcache/tests/jit/fetch_obj_008.phpt	commit fe320e83aee316de07305f7808bdb158ba8b3feaAuthor: Dmitry Stogov <dmitry@zend.com>Date:  Mon Dec 13 16:28:45 2021 +0300  Tracing JIT: Fix reference counting    Fixes oss-fuzz #42225
20211213-cbc0b1afeb	cbc0b1afeb	230de7721f	Mon Dec 13 14:59:30 2021 +0300	Fix array clobering by user error handler	oss-fuzz #42234	Zend/tests/objects_035.phpt	commit cbc0b1afeb97044f7a813e8678736649c15f3974Author: Dmitry Stogov <dmitry@zend.com>Date:  Mon Dec 13 14:59:30 2021 +0300  Fix array clobering by user error handler    Fixes oss-fuzz #42234
20211213-230de7721f	230de7721f	e79dbe1124	Mon Dec 13 13:08:05 2021 +0300	Fix incorrect optimization that leads to memory leak	oss-fuzz #42221	ext/opcache/tests/opt/sccp_034.phpt	commit 230de7721f17ca0aeb85d819f1d4001a6be56d22Author: Dmitry Stogov <dmitry@zend.com>Date:  Mon Dec 13 13:08:05 2021 +0300  Fix incorrect optimization that leads to memory leak    Fixes oss-fuzz #42221
20211213-e79dbe1124	e79dbe1124	c435e67746	Mon Dec 13 11:49:51 2021 +0300	JIT: Fix crash during compilation of function with incompletely constructed SSA	oss-fuzz #42200	ext/opcache/tests/jit/mod_006.phpt	commit e79dbe1124bc5e556ab87ce6a4bfa3826108a2faAuthor: Dmitry Stogov <dmitry@zend.com>Date:  Mon Dec 13 11:49:51 2021 +0300  JIT: Fix crash during compilation of function with incompletely constructed SSA    Fixes oss-fuzz #42200
20211210-0ac3d78d7d	0ac3d78d7d	efb901ebed	Fri Dec 10 01:39:28 2021 +0300	Fix incorrect JMP optimization	oss-fuzz #42155	ext/opcache/tests/opt/jmp_002.phpt	commit 0ac3d78d7d05e254680f58d072e36b3b6779ee78Author: Dmitry Stogov <dmitry@zend.com>Date:  Fri Dec 10 01:39:28 2021 +0300  Fix incorrect JMP optimization    Fixes oss-fuzz #42155
20211209-7e080183f4	7e080183f4	7d4fdf1510	Thu Dec 9 18:15:47 2021 +0300	Fix crush after compilation of nullsafe operator introduced in 307e476e86e19135976ba7e686558de68dbb9b29	oss-fuzz #42152	Zend/tests/bug81216_2.phpt	commit 7e080183f48b8da54038ecaedd1534cd49cf56b0Author: Dmitry Stogov <dmitry@zend.com>Date:  Thu Dec 9 18:15:47 2021 +0300  Fix crush after compilation of nullsafe operator introduced in 307e476e86e19135976ba7e686558de68dbb9b29    Now we flush only delayed opcodes realted to this nullsafe operator.    Fixes oss-fuzz #42152
20211206-7b629afe4e	7b629afe4e	c29f6baaee	Mon Dec 6 15:59:30 2021 +0300	Fixed incorrect DCE of a constructor call	oss-fuzz #42049	ext/opcache/tests/opt/dce_012.phpt	commit 7b629afe4e9411c8fb5a68a2641d33027a9784e6Author: Dmitry Stogov <dmitry@zend.com>Date:  Mon Dec 6 15:59:30 2021 +0300  Fixed incorrect DCE of a constructor call    Fixez oss-fuzz #42049
20211206-c29f6baaee	c29f6baaee	aa7280264e	Mon Dec 6 14:22:07 2021 +0300	JIT: Fix incorrect elimination of type store	oss-fuzz #41995	ext/opcache/tests/jit/mul_008.phpt	commit c29f6baaee5e4d1bc826a7c1414f912b21c3e8f8Author: Dmitry Stogov <dmitry@zend.com>Date:  Mon Dec 6 14:22:07 2021 +0300  JIT: Fix incorrect elimination of type store    Fixes oss-fuzz #41995
20211206-5459ed4c2f	5459ed4c2f	4ed10f3d47	Mon Dec 6 13:08:27 2021 +0300	Fix use after free because of data clobbering by user error handler	oss-fuzz #41692	Zend/tests/falsetoarray_002.phpt	commit 5459ed4c2fbc25560da3808e823c0503704a8f31Author: Dmitry Stogov <dmitry@zend.com>Date:  Mon Dec 6 13:08:27 2021 +0300  Fix use after free because of data clobbering by user error handler    Fixes oss-fuzz #41692
20211206-aa7280264e	aa7280264e	1f38c003d2	Mon Dec 6 11:30:03 2021 +0300	Fix refcount inferemce ($a += $a returns old array with RCN)	oss-fuzz #41670	ext/opcache/tests/jit/assign_op_008.phpt	commit aa7280264e9b42a287cf38c68a019ca516db01ddAuthor: Dmitry Stogov <dmitry@zend.com>Date:  Mon Dec 6 11:30:03 2021 +0300  Fix refcount inferemce ($a += $a returns old array with RCN)    Fixes oss-fuzz #41670
20211204-307e476e86	307e476e86	929d847152	Sat Dec 4 18:04:24 2021 +0300	Fixed bug #81216 (Nullsafe operator leaks dynamic property name)	oss-fuzz #38542	Zend/tests/bug81216.phpt	commit 307e476e86e19135976ba7e686558de68dbb9b29Author: Dmitry Stogov <dmitry@zend.com>Date:  Sat Dec 4 18:04:24 2021 +0300  Fixed bug #81216 (Nullsafe operator leaks dynamic property name)    Fixes oss-fuzz #38542
20211203-2515e788bc	2515e788bc	c4ee66856e	Fri Dec 3 11:13:50 2021 +0300	JIT: Fix register clobbering	oss-fuzz #41621	ext/opcache/tests/jit/mod_005.phpt	commit 2515e788bc970af5afbecbfd90eb4211acada6d3Author: Dmitry Stogov <dmitry@zend.com>Date:  Fri Dec 3 11:13:50 2021 +0300  JIT: Fix register clobbering    Fixes oss-fuzz #41621
20211202-2fde308fc6	2fde308fc6	94286cd596	Thu Dec 2 22:19:48 2021 +0300	JIT: Fix ASSIGN_DIM_OP with undefined variable and index and user error handler, throwing an exception	oss-fuzz #39422	ext/opcache/tests/jit/assign_dim_op_005.phpt	commit 2fde308fc6b3b897c451d17b22a78612cd040422Author: Dmitry Stogov <dmitry@zend.com>Date:  Thu Dec 2 22:19:48 2021 +0300  JIT: Fix ASSIGN_DIM_OP with undefined variable and index and user error handler, throwing an exception    Fixes oss-fuzz #39422
20211202-09547c64c2	09547c64c2	9f6ab78610	Thu Dec 2 00:24:05 2021 +0300	Fix clobering of operand by error handler in assignment to string offset	oss-fuzz #31716,	Zend/tests/str_offset_006.phpt	commit 09547c64c28f81957d986b9c6b995b28d1098db6Author: Dmitry Stogov <dmitry@zend.com>Date:  Thu Dec 2 00:24:05 2021 +0300  Fix clobering of operand by error handler in assignment to string offset    In some cases new code requires two reallocations insead of one.    Fixes oss-fuzz #31716, #36196, #39739 and #40002
20211201-c3766c08f4	c3766c08f4	b594a95a2f	Wed Dec 1 18:03:08 2021 +0300	Fix SCDF cleanup of unused basic block, kept only because of FREE of a loop var	oss-fuzz #41516	Zend/tests/match/match_scdf_cleanup.phpt	commit c3766c08f415bf4acc015c2c7fd3ed6969f15f08Author: Dmitry Stogov <dmitry@zend.com>Date:  Wed Dec 1 18:03:08 2021 +0300  Fix SCDF cleanup of unused basic block, kept only because of FREE of a loop var    Fixes oss-fuzz #41516
20211130-e7b31f57ec	e7b31f57ec	df434f056f	Tue Nov 30 20:36:52 2021 +0300	JIT: Fix incorrect code produced for BOOL_NOT and [double, undef] operand	oss-fuzz #41531	ext/opcache/tests/jit/bool_not_002.phpt	commit e7b31f57ec56a9e1fda834e54266def7bcdaf5c0Author: Dmitry Stogov <dmitry@zend.com>Date:  Tue Nov 30 20:36:52 2021 +0300  JIT: Fix incorrect code produced for BOOL_NOT and [double, undef] operand    Fixes oss-fuzz #41531
20211130-df434f056f	df434f056f	c1036194d6	Tue Nov 30 16:07:38 2021 +0300	Fix crash after indirect modification of string by user error handler	oss-fuzz #39346	Zend/tests/str_offset_005.phpt	commit df434f056f187e63c0c59d61403b05d2bf387d4cAuthor: Dmitry Stogov <dmitry@zend.com>Date:  Tue Nov 30 16:07:38 2021 +0300  Fix crash after indirect modification of string by user error handler    Fixes oss-fuzz #39346
20211130-c1036194d6	c1036194d6	6e1fe96962	Tue Nov 30 12:58:54 2021 +0300	JIT: Fix incorrect reference counting inference	oss-fuzz #40747	ext/opcache/tests/jit/assign_op_007.phpt	commit c1036194d6fad51c129b45cf3f85bf0bbbef5670Author: Dmitry Stogov <dmitry@zend.com>Date:  Tue Nov 30 12:58:54 2021 +0300  JIT: Fix incorrect reference counting inference    Fixes oss-fuzz #40747
20211130-6e1fe96962	6e1fe96962	86430e8e01	Tue Nov 30 11:40:18 2021 +0300	JIT: Fix uninitialized result of ASSIGN_DIM[_OP] after clobbering array by user error handler	oss-fuzz #41208	ext/opcache/tests/jit/assign_dim_005.phpt	commit 6e1fe969623809b113c1d9c1be69bb14087a2c28Author: Dmitry Stogov <dmitry@zend.com>Date:  Tue Nov 30 11:40:18 2021 +0300  JIT: Fix uninitialized result of ASSIGN_DIM[_OP] after clobbering array by user error handler    Fixes oss-fuzz #41208
20211129-aff115547f	aff115547f	816aa20391	Mon Nov 29 21:44:00 2021 +0300	JIT: Fix exception handling when next array element is already occupied	oss-fuzz #41408	ext/opcache/tests/jit/array_elem_002.phpt	commit aff115547ff7b261cf258763ba28b6fe8ce95c18Author: Dmitry Stogov <dmitry@zend.com>Date:  Mon Nov 29 21:44:00 2021 +0300  JIT: Fix exception handling when next array element is already occupied    Fixes oss-fuzz #41408
20211129-8f4cfe04eb	8f4cfe04eb	f3bd24a200	Mon Nov 29 18:37:49 2021 +0300	JIT: Fix named arguments handling	oss-fuzz #41486	ext/opcache/tests/jit/send_val_002.phpt	commit 8f4cfe04eb4f16db0dcd180ebb8bae2e081ef40dAuthor: Dmitry Stogov <dmitry@zend.com>Date:  Mon Nov 29 18:37:49 2021 +0300  JIT: Fix named arguments handling    Fixes oss-fuzz #41486
20211125-49f44e7ffc	49f44e7ffc	179030d167	Thu Nov 25 22:21:44 2021 +0300	JIT: Fixed use-after-free caused by shift by negative number	oss-fuzz #41192	ext/opcache/tests/jit/shift_right_004.phpt	commit 49f44e7ffc1864b915762cded7800cbfca3b92d6Author: Dmitry Stogov <dmitry@zend.com>Date:  Thu Nov 25 22:21:44 2021 +0300  JIT: Fixed use-after-free caused by shift by negative number    Fixes oss-fuzz #41192
20211125-f9518c3850	f9518c3850	3c53a9fd73	Thu Nov 25 15:14:04 2021 +0300	Fixed incorrect narrowing to double	oss-fuzz #41223	ext/opcache/tests/jit/assign_047.phpt	commit f9518c3850982aca41fac22b87a1e11096eb1643Author: Dmitry Stogov <dmitry@zend.com>Date:  Thu Nov 25 15:14:04 2021 +0300  Fixed incorrect narrowing to double    Fixes oss-fuzz #41223
20211125-3c53a9fd73	3c53a9fd73	f302430c72	Thu Nov 25 13:51:56 2021 +0300	Fixed incorrect refcountion inference for BW_NOT	oss-fuzz #41280	ext/opcache/tests/jit/bw_not_001.phpt	commit 3c53a9fd736df3ba39e95b402a73edb5bc2cdd85Author: Dmitry Stogov <dmitry@zend.com>Date:  Thu Nov 25 13:51:56 2021 +0300  Fixed incorrect refcountion inference for BW_NOT    BW_NOT for emtpy string returns empty string    Fixes oss-fuzz #41280
20211125-f302430c72	f302430c72	f6621037a0	Thu Nov 25 13:33:26 2021 +0300	Fixed incorrect DCE for ADD_ARRAY_ELEMENT instruction	oss-fuzz #41309	ext/opcache/tests/opt/dce_011.phpt	commit f302430c721c8f8004ef97c9c051b2327ed069f4Author: Dmitry Stogov <dmitry@zend.com>Date:  Thu Nov 25 13:33:26 2021 +0300  Fixed incorrect DCE for ADD_ARRAY_ELEMENT instruction    DCE might remove INIT_ARRAY instruction but then keep the related  ADD_ARRAY_ELEMENT, becuse its both operands need to be freed.    Fixes oss-fuzz #41309
20221219-683285165e	683285165e	351055e434	Mon Dec 19 12:11:16 2022 +0300	Fix memory leak	oss-fuzz #54320	Zend/tests/class_constants_007.phpt	commit 683285165e94bbe8ed387e3850b0b776b804f948Author: Dmitry Stogov <dmitry@zend.com>Date:  Mon Dec 19 12:11:16 2022 +0300  Fix memory leak    Fixes oss-fuzz #54320
20221114-a8bd342397	a8bd342397	b8c1b5e9fa	Mon Nov 14 12:35:09 2022 +0300	Fix memory leak	oss-fuzz #53143	ext/opcache/tests/jit/assign_055.phpt	commit a8bd342397cc783870b9e4d3fcc4775402790136Author: Dmitry Stogov <dmitry@zend.com>Date:  Mon Nov 14 12:35:09 2022 +0300  Fix memory leak    Fizes oss-fuzz #53143
20221107-f31f464cec	f31f464cec	1cd217038e	Mon Nov 7 11:07:58 2022 +0300	Fix memory leak	oss-fuzz #52999	ext/opcache/tests/opt/assign_obj_op_001.phpt	commit f31f464cec530783c6d783cfd0c4c7a6ddade30aAuthor: Dmitry Stogov <dmitry@zend.com>Date:  Mon Nov 7 11:07:58 2022 +0300  Fix memory leak    Fixes oss-fuzz #52999
20220926-8258b7731b	8258b7731b	e488f7b0eb	Mon Sep 26 11:43:38 2022 +0300	Fix memory leak	oss-fuzz #51622	Zend/tests/temporary_cleaning_017.phpt	commit 8258b7731ba8cde929e1f3504577af0a4440cad4Author: Dmitry Stogov <dmitry@zend.com>Date:  Mon Sep 26 11:43:38 2022 +0300  Fix memory leak    Fixes oss-fuzz #51622
20220919-8a1f7fa721	8a1f7fa721	54701ea3e7	Mon Sep 19 13:03:24 2022 +0300	Fix memory leak	oss-fuzz #51451	Zend/tests/gc_046.phpt	commit 8a1f7fa7216800e64f3d59b1a9c3285ca048a0feAuthor: Dmitry Stogov <dmitry@zend.com>Date:  Mon Sep 19 13:03:24 2022 +0300  Fix memory leak    Fixes oss-fuzz #51451
