50fde5d81	857653f9f	Thu Jul 27 09:51:57 2023 -0600	Make the sections on bug reporting consistent with each other.
66c8f69f8	1d008b92f	Fri Apr 3 10:17:19 2020 -0600	Make it clear in the sudoers grammar that sudoedit needs file args. Debian bug #571621
1d008b92f	9b8cb1a57	Thu Apr 2 13:01:58 2020 -0600	Truncate the command args at 4096 chars when formatting SUDO_COMMAND. We have to limit the length of SUDO_COMMAND to avoid getting E2BIG from execve(2) for very long argument vectors. The command\'s environment also counts against the ARG_MAX limit. Debian bug #596631
ec3fdd3aa	5e95c24d8	Wed Apr 1 14:41:38 2020 -0600	Add a force flag to sudo_auth_cleanup() to force immediate cleanup. This is used for PAM authentication to make sure pam_end() is called via sudo_auth_cleanup() when the user authenticates successfully but sudoers denies the command.  Debian bug #669687
93aa9f9e9	9dea4bb24	Tue Mar 31 19:43:48 2020 -0600	Add cwd_optional to command details and enable it in the sudoers plugin. If cwd_optional is set to true, a failure to set the cwd will be a warning, not an error, and the command will still run. Debian bug #598519
b308b63b5	ec78f0689	Wed Mar 11 19:28:36 2020 -0600	Fix potential use-after-free; Coverity CID 208814
277b297ae	d31689211	Wed Mar 11 15:42:46 2020 -0600	Fix typo introduced on systems with O_PATH or O_EXEC
bf2bc931a	f590f81b3	Sun Mar 1 13:36:54 2020 -0700	Revert change to initialize io_operations earlier. Instead, check io_operations.open for NULL which is the case for "sudo -V".  Also move the early return in sudoers_io_open() for "sudo -V" until after we have initialized debugging.
38fc37b21	e588879cf	Wed Feb 26 13:15:52 2020 -0700	plugins/python/approval: fix show_version crash when it is not implemented
7e5641bc7	1b930b585	Sat Feb 22 16:09:59 2020 -0700	Fix unlocking of an entire file with lockf(). Since lockf() uses the files\'s current offset, we need to seek to the start of the file to unlock the entire file.
8a9218d16	a0c2de4ce	Wed Feb 19 11:48:16 2020 -0700	plugins/python/debug: adapt debug refcount solution of sudoers plugin
adb3bdf6d	982c003b8	Tue Feb 18 10:35:30 2020 -0700	Fix compilation error when not built with OpenSSL support. Adds a missing #ifdef HAVE_OPENSSL and reorders code to avoid the need for a static init_tls_server_context() prototype.
25542216f	2e836cc57	Mon Feb 17 15:01:38 2020 -0700	Fix support for reloading the config in sudo_logsrvd. We need to re-initialize the TLS server context. Also fix a memory leak of the TLS parameters on reload.
efa97b5b9	a71828b38	Fri Feb 14 09:25:37 2020 -0700	plugins/python/python_plugin_approval: fix negative ref count
d1f94c857	0e4c3c47d	Wed Feb 12 11:16:00 2020 -0700	plugins/python/regress: still some memleak fix
0e4c3c47d	9e2e79b6f	Tue Feb 11 15:15:36 2020 -0700	Move duplicated code to parse plugin debug flags to libsudo_util. There\'s no need for four copies of sudo_debug_parse_flags().
009788afa	01a53f286	Mon Feb 10 15:43:25 2020 -0700	Clarify that approval close happens after auditing. Also fix a few typos.
55b61b989	3911e4f7b	Mon Feb 10 14:37:43 2020 -0700	Use unique function names to avoid confusion with front-end functions. Also add a missing sudo_debug_enter() after debug registration.
0202dc67c	ecdaaffd5	Mon Feb 10 05:28:34 2020 -0700	Makefile.in: fix install target for out of source build
45d263857	0f3631cc0	Mon Feb 10 05:24:16 2020 -0700	plugins/python/example*.py: pep8 fixes (mainly line too long)
a7eb9d341	99f99e8a5	Mon Feb 10 05:24:16 2020 -0700	plugins/python_plugin_io,policy: fix version display in verbose mode
99f99e8a5	21c02e173	Mon Feb 10 05:24:16 2020 -0700	plugins/python/sudo_python_module.c: fix options_as_dict if no equal sign
67ab6fd5d	62524416e	Mon Feb 10 05:24:16 2020 -0700	plugins/python/python_plugin_policy: add missing debug return
a3a7630ff	ac61b5655	Mon Feb 10 05:24:16 2020 -0700	plugins/python: memleak fixes in test
630fc9b17	9d5f06618	Fri Feb 7 13:12:38 2020 -0700	Make restart and elapsed members of the closure structs not pointers. Fixes coverity CID 207992
084cad212	404b28c4d	Thu Feb 6 12:18:09 2020 -0700	plugin documentation fixes:  o whitespace cleanup  o show_version doesn\'t have an errstr argument  o document runas_user and runas_group in command_info[]  o add missing .El at before start of audit section
0ca2d1427	cec6b1708	Mon Feb 3 06:09:47 2020 -0700	fixed compiler error when sudo is configured without --enable-openssl
fa8ffeb17	0fcb64716	Wed Jan 29 20:15:21 2020 -0700	Fix a buffer overflow when pwfeedback is enabled and input is a not a tty. In getln() if the user enters ^U (erase line) and the write(2) fails, the remaining buffer size is reset but the current pointer is not. While here, fix an incorrect break for erase when write(2) fails. Also disable pwfeedback when input is not a tty as it cannot work. CVE-2019-18634 Credit: Joe Vennix from Apple Information Security.
604945f93	4e87e1a97	Tue Jan 28 13:00:54 2020 -0700	Fix warning about unresolved host name with "sudo -l -h hostname". The resolve_host() function returns 0 on success, not bool.
4e87e1a97	f268e851d	Tue Jan 28 13:00:33 2020 -0700	Fix typo in a test: python_policy->close not python_io->close
f268e851d	9d69c4a02	Tue Jan 28 07:20:44 2020 -0700	plugins/sudo_python_module: Fix double free in sudo.options_as_dict function
1fd82e149	22c64f58c	Mon Jan 27 16:14:57 2020 -0700	Fix compilation on IRIX; Bug #915 IRIX lacks MAP_ANON (and MAP_ANONYMOUS) but we can use the IRIX-specific flag MAP_SGI_ANYADDR instead.  From Kazuo Kuroi
5472b1751	9294108cd	Fri Jan 24 11:13:55 2020 -0700	Fix crash in sudo 1.8.30 when suspending sudo at the password prompt. The closure pointer in sudo_conv_callback was being filled in with a struct getpass_closure ** instead of a struct getpass_closure *. The bug was introduced in the fix for Bug #910; previously the closure variable was a struct getpass_closure, not a pointer. Fix from Michael Norton; Bug #914.
3128cc97c	304a7fdc1	Thu Jan 23 12:46:14 2020 -0700	plugins/python: fix return value typo for the error case
edd7356f2	f4716a75e	Thu Jan 23 12:46:14 2020 -0700	plugins/python/Makefile.in: remove path prefix from examples to make install target work
1ba896821	c3bd02505	Mon Jan 20 14:47:38 2020 -0700	Fix a few pointer signedness warnings on Linux.
2d91555e8	36fbdc48f	Mon Jan 20 12:42:39 2020 -0700	Fix handling of SSL_ERROR_WANT_{READ,WRITE} during normal I/O. If we get SSL_ERROR_WANT_WRITE during SSL_read(), we need to resume the SSL_read(), not call SSL_write() as we were doing.  Likewise for SSL_ERROR_WANT_READ received from SSL_write(). This introduces a flag so we call the proper callback even when the I/O direction doesn\'t match the read/write calls.
36fbdc48f	5913c6364	Mon Jan 20 10:45:20 2020 -0700	Add siglist.c and signame.c as dependencies for depend target. Fixes running "make depend" in lib/util dir when siglist.c or signame.c are not already present.
185471f26	35c85596d	Mon Jan 20 06:30:20 2020 -0700	plugins/python/python_plugin_policy: fix validate() call
2ee1dd3ec	87d76f4bb	Mon Jan 20 06:30:20 2020 -0700	plugins/python: fix confusing version display
591d57ad2	5be81eb25	Mon Jan 20 06:30:20 2020 -0700	plugins/python/example_io_plugin.py: fix backtrace during destructor
5be81eb25	8eab16909	Mon Jan 20 06:30:20 2020 -0700	plugins/python/python_plugin_common: raise debug level for module import
8eab16909	1093e7bc4	Mon Jan 20 06:30:20 2020 -0700	plugins/python/example_debugging: fix typo in comment
47d950471	5a86073bd	Sat Jan 18 12:57:24 2020 -0700	Add debugging statements to certificate checks.
5a86073bd	d2b7148b6	Sat Jan 18 11:32:45 2020 -0700	Portability fixes and correct path to hostcheck.h in MANIFEST. Include sys/socket.h for getpeername(). Link with -lnsl on Solaris to get inet_pton().
0ab02b8a1	c9f26ebbb	Fri Jan 17 09:47:52 2020 -0700	Fix mdoc lint warnings by removing .Pp before and after .Ss.
9b12b21ea	36b3362b9	Thu Jan 16 17:37:46 2020 -0700	Fix TLS accept when SSL_accept() returns SSL_ERROR_WANT_WRITE. We need to switch from SUDO_EV_READ to SUDO_EV_WRITE for this case.
36b3362b9	fb9d7d8cc	Thu Jan 16 17:37:45 2020 -0700	Fix TLS connect when SSL_connect returns SSL_ERROR_WANT_READ. We need to switch from SUDO_EV_WRITE to SUDO_EV_READ for this case. Also make the tls connect events private to tls_timed_connect() with their own closure.  There is no need to store them in the client closure.
fb9d7d8cc	9e12b7177	Thu Jan 16 17:37:36 2020 -0700	Store submit time in struct iolog_info. Fixes missing time stamp in remote I/O log info file.
9e12b7177	161750fc5	Thu Jan 16 13:55:32 2020 -0700	Treat EROFS (like EACCES) as a non-fatal error in dir_is_writable(). Fixes sudoedit on macOS 10.15 and above where the root file system is mounted read-only.  See https://support.apple.com/en-us/HT210650. From Dan Villiom Podlaski Christiansen.  Bug #913
161750fc5	bbb9520c3	Wed Jan 15 14:47:42 2020 -0700	Really fix flushing of data in client_close(). Now that we call fmt_exit_message() from client_close() we do not need to try to determine whether the read or write events were pending in the old base.
bbb9520c3	405d26f5b	Wed Jan 15 14:11:18 2020 -0700	Use SUDOERS_DEBUG_* not SUDO_DEBUG_* in debug_decl() for the sudoers plugin.
405d26f5b	41242e121	Wed Jan 15 14:05:08 2020 -0700	Wrap calls to plugin event callbacks to use the plugin\'s debug instance. Otherwise, the debug output in a plugin\'s event callback will go to the sudo debug file, not sudoers.
e7eef9c3a	9c5c79194	Tue Jan 14 17:50:40 2020 -0700	Fix reference counting when both sudoers policy and I/O log are loaded. If both sudoers policy and I/O log plugins are loaded, debug_files will be empty when the I/O plugin is initialized.  This changes the logic to always increase the reference count if the instance is valid.
9c5c79194	c592470db	Tue Jan 14 13:53:52 2020 -0700	Fix handling of duplicate policy and I/O plugins. The warning message said the later I/O plugin was ignored but it actually overwrote the existing one instead. The first registered plugin of the same name now is used, as was intended. Specifying more than one policy plugin is no longer a fatal error; this allows the admin to fix the situation.
c592470db	e7480c341	Sat Jan 11 15:32:48 2020 -0700	For sudoedit_checkdir consider a user-owner directory to be writable. The non-faccessat() code already did this so this just brings the faccessat() path into alignment.  Bug #912
9e57bea4e	3e0dcae6c	Sun Jan 5 07:48:48 2020 -0700	Fix coverity CID 206586. Potential use after free calling gzstrerror() after gzclose().
972ea1448	3e9d15a4d	Thu Jan 2 11:53:08 2020 -0500	plugins/sudoers/sudoers_debug.c: fix harmless debug deregistration warning
3e9d15a4d	3f890e4db	Thu Jan 2 11:53:08 2020 -0500	plugins/python/Makefile.in: fix the install path of examples
a76b7543b	4eaea77fa	Tue Dec 31 07:48:57 2019 -0700	fix typo in previous
4347ed90d	291221c69	Wed Dec 25 11:19:58 2019 -0700	Fix compilation on systems with SIGRTMIN/SIGRTMAX but not _SC_RTSIG_MAX.
58d50f44c	8b571c59a	Wed Dec 25 11:14:18 2019 -0700	Support systems that have nl_langinfo(3) but not the CODESET define. Fixes compilation on old NetBSD versions.
8b571c59a	c6f8f4b54	Wed Dec 25 11:12:21 2019 -0700	Fix a typo; HAVE_KINFO_PROC2_NETBSD not HAVE_KINFO_PROC2_NETBSD2
79e52c776	486ee2b71	Mon Dec 23 07:27:54 2019 -0700	Substitute @prefix@ in for the example paths. We can\'t use @exampledir@ here since it contains Makefile variables.
486ee2b71	5dcc28180	Sun Dec 22 08:48:16 2019 -0700	debug_decl and debug_decl_vars now require a semicolon at the end.
4ad362dd8	523bcbedb	Sat Dec 14 12:55:42 2019 -0700	plugins/python: example plugin demonstrating conversation and debug API
d888d4459	9b49d44e8	Sat Dec 14 12:55:42 2019 -0700	plugins/python: make group plugin able to debug
311cf122e	c0d53d75e	Sat Dec 14 12:55:42 2019 -0700	plugins/python: add sudo debug helpers
6710048c8	80fa75f0e	Sat Dec 14 12:55:42 2019 -0700	lib/util/sudo_debug.c: add a function for querying if debugging is needed
80fa75f0e	a44158054	Sat Dec 14 12:55:42 2019 -0700	Makefile.in: fix calling log2cl when doing out of source build
9d737441f	d0b80b404	Sat Dec 7 08:42:12 2019 -0700	Fix event loop called via I/O log close function. We need to set events that were pending in the old base in the new one. Fixes sending the final I/O log data and the ExitMessage to the server.
a1e61f5ac	4b6de608c	Thu Dec 5 16:57:12 2019 -0700	Sync init_session() prototype with sudo_plugin.h and fix a typo.
4b6de608c	049bbbfae	Wed Dec 4 12:38:22 2019 -0700	Only update the time stamp entry after the approval function has succeeded. Bug #910
3ab29e29b	7c782edf5	Tue Dec 3 20:03:19 2019 -0700	Add reference counting to debug register/deregister. Fixes a potential problem when an instance is re-registered.
7c782edf5	24cda2592	Tue Dec 3 20:03:07 2019 -0700	Only deregister the sudoers debug instance on last close. Reference count calls to sudoers_debug_register and only deregister sudoers_debug_instance when refcnt reaches 0. Fixes a problem where the debug system was deregistered when the sudoers policy is closed even though the iolog plugin is active.
e0a4b2d68	b31b83051	Tue Nov 19 18:57:22 2019 -0700	Fix potential fd leak when converting trailing newline to cr + nl. Coverity CID 205872
3241b82a7	f913249dd	Mon Nov 18 10:29:11 2019 -0700	Make a shallow copy of user_env in I/O plugin in case it is reallocated. The policy plugin\'s session init function may reallocate the user environment pointer.  Fixes a use after free when PAM is used.
9df5e6c11	764fb3e6b	Fri Nov 15 09:52:48 2019 +0100	fixed segfault when connection_closure_free() tries to remove a non-existent connection object from the list
037fb9298	361557648	Fri Nov 15 09:52:48 2019 +0100	fix copy-paste mistake
f3ebe5025	4a893912c	Mon Nov 11 17:57:10 2019 -0700	Don\'t set the RLIMIT_STACK soft/hard limits to unlimited. Use 8Mb for soft and 64Mb for hard. Works around issues on macOS and docker.  See also Bug #908
4a893912c	ad52ce661	Mon Nov 11 16:07:43 2019 -0700	Restore resource limits before executing the askpass program. Linux with docker seems to have issues executing a program when the stack size is unlimited.  Bug #908
09f1c2649	71aed42f9	Wed Nov 6 13:41:52 2019 -0700	Fix typo in closefrom emulation.
71aed42f9	635445d47	Wed Nov 6 09:55:14 2019 -0700	Do not warn about a missing /etc/environment file on Linux without PAM. Bug #907
4c54e61ea	b270b0c88	Mon Oct 28 07:52:56 2019 -0600	Fix ChangeLog generation on a branch.
0d8062c10	0129f3a72	Tue Oct 29 08:28:52 2019 -0600	macOS does not allow rlim_cur to be set to RLIM_INFINITY for RLIMIT_NOFILE. We need to use OPEN_MAX instead as per the macOS setrlimit manual. Bug #904
56c21243d	aaf5d0dc6	Thu Oct 24 20:04:33 2019 -0600	Add iolog_ prefix to exported functions in iolog_util.c
aaf5d0dc6	1df3230c2	Thu Oct 24 20:04:33 2019 -0600	Read logsrvd.conf in two steps: first read, then apply if OK. This fixes a problem where when logsrvd.conf was reloaded while running (due to SIGHUP) and there was an error we could end up with a partial config.
16b3513a9	822fd99b6	Thu Oct 24 20:04:32 2019 -0600	Fix Coverity CID 204355, resource leak on error path.
822fd99b6	e74134d04	Thu Oct 24 20:04:32 2019 -0600	Fix Coverity CID 204353, fd leak on error path.
e74134d04	728ed2100	Thu Oct 24 20:04:32 2019 -0600	Fix some warnings from the clang static analyzer.
0ab2d8299	3394785f6	Thu Oct 24 20:04:32 2019 -0600	Fix client side of restart. Seek to the target point there too so we start sending from the right place.
2e2d9e869	282263c11	Thu Oct 24 20:04:31 2019 -0600	Add sudo_ prefix to logsrvd and sendlog.
706553f9d	0d69de5b2	Thu Oct 24 20:04:30 2019 -0600	Add debugging for logsrvd and sendlog
271ead2fd	0375eaca5	Wed Oct 23 12:47:44 2019 -0600	Don\'t pass an invalid session or process group ID to the plugin. Fixes a regression in 1.8.28 when there is no terminal session leader.
b02851dcf	cf6c60c10	Fri Oct 18 06:20:27 2019 -0600	Change how the umask is handled with PAM and login.conf. If the umask is explicitly set in sudoers, use that value regardless of what is in PAM or login.conf.  If using the default umask from sudoers, allow PAM or login.conf to override it.  Bug #900
e339d9950	29afe160a	Wed Oct 16 09:37:41 2019 -0600	Fix stronum() regress test and the errno value for out of range numbers.
d494b8155	2512f6efb	Tue Oct 15 07:23:51 2019 -0600	The fix for bug #869 broke "sudo -v" when verifypw=all (the default)
f752ae5ce	fd5d0f511	Thu Oct 10 10:04:13 2019 -0600	Treat an ID of -1 as invalid since that means "no change". Fixes CVE-2019-14287. Found by Joe Vennix from Apple Information Security.
c64add170	45a79cf86	Sat Oct 5 14:34:11 2019 -0600	Fix "make pvs-studio" run in a build dir
ab6cfc404	112dff276	Fri Sep 27 15:36:20 2019 -0600	Bug #898
112dff276	b7b3fb72d	Fri Sep 27 15:32:49 2019 -0600	Fix restoring the file context of the user\'s tty with SELinux. Also fix broken tty labeling when running a command in a pty. Includes a fix for a typo introduced in the last change set.
bcf8c3dd5	73dd3849c	Fri Sep 27 08:47:41 2019 -0600	Add some debugging around context setting and tty labeling Also be more extact with error return values
73dd3849c	81a30dd44	Sat Sep 21 07:47:24 2019 -0600	Better error message when debug log file cannot be opened.
b2fadf66d	8c96df036	Sat Sep 14 08:50:12 2019 -0600	sudoedit umask fix
8c96df036	751c0c444	Fri Sep 13 16:49:13 2019 -0600	Fix sorting of the time-based event queue.
62bb4aa63	972670bfc	Mon Aug 26 20:33:15 2019 -0600	Bug #895
972670bfc	5a2286513	Mon Aug 26 19:30:11 2019 -0600	Use the SUDO_CONV_PREFER_TTY flag during authentication. This prevents the password and PAM prompts from being redirected. Bug #895
5a2286513	2087f6354	Fri Aug 23 11:37:55 2019 -0600	Fix typo that prevented a missing linux audit lib from being detected.
e3967dc7d	a7cd4f0d4	Tue Aug 20 10:52:19 2019 -0600	Recent fixes.
a7cd4f0d4	37670a008	Tue Aug 20 10:33:51 2019 -0600	Add user ID to the search filter when matching sudoUser. We already support group IDs but the user ID was missing. From sudo-1.8.23-ldapsearchuidfix.patch in RHEL 7.
37670a008	5e692576c	Tue Aug 20 10:25:38 2019 -0600	Fix parsing of double-quoted Defaults bindings that start with % or +. From sudo-1.8.23-fix-double-quote-parsing-for-Defaults-values.patch in RHEL 7.
5e692576c	b98b82e4a	Tue Aug 20 07:25:53 2019 -0600	Restore core dump resource limit before the PAM session module is run. Otherwise, we may override the limits set by PAM. Bug #894
29534ad96	9f7db2df2	Mon Aug 19 08:36:30 2019 -0600	Fix handling of real-time signals.
9f7db2df2	e99082e05	Fri Aug 16 06:06:51 2019 -0600	ipa_hostname fix
e99082e05	b4bef30d3	Thu Aug 15 14:20:12 2019 -0600	Fix special handling of ipa_hostname that was lost in sudo 1.8.24. We now include the long and short hostname in sudo parser container.
3e56be356	dfc32e5b3	Mon Aug 5 16:30:58 2019 -0600	Store signal name, not number in I/O log timing file. The "SIG" prefix is not used so, e.g. SIGTERM -> "TERM". This makes the I/O log files portable from one system to another. Older I/O log files with signal numbers can still be replayed.
5e424640b	6f3d826f8	Fri Jul 19 20:14:44 2019 -0600	Use strftime(3) instead of formatting struct tm by hand. Fixes a warning on newer versions of gcc.
f63424111	a7137a522	Fri Jul 19 14:10:57 2019 -0600	Fix for Bug #888
a7137a522	15db0c3f8	Fri Jul 19 13:51:23 2019 -0600	If the command in sudoers does not exist on the file system, match by name. We still want to match the command even if it doesn\'t exist so that the NOPASSWD flag on sudoers entries with non-existant paths works as expected. Bug #888.
15db0c3f8	3c825e298	Fri Jul 19 11:51:20 2019 -0600	More verbose error message when a password is required and no terminal is present.  Bug #828.
cecf69ff3	10b5529a0	Sun Jul 14 18:51:50 2019 -0600	If we are unable to stat() sudoers as non-root, try again as root. By default, sudo relies soley on group permissions to read sudoers to make it possible to store sudoers on NFS.  However, if /etc/sudoers is not accessible to non-root uids for some reason, sudo will fail. Bug #880.
caceced2f	cd258e1d3	Wed Jul 3 13:13:04 2019 -0600	Use $libexecdir in default settings used by the documentation. The web and pdf pages will substitute /usr/local/libexec for $noexec_file. Also do substitution of variables using exec_prefix even if we don\'t use them in the Makefile since the documentation may reference them.
6e497be93	9d8f37439	Wed Jul 3 07:39:54 2019 -0600	Update plugindir even when --disable-shared is specified. Otherwise, the default value is substituted into the Makefiles and documentation which may not match --prefix.  Bug #886
6fe222329	a193f39c8	Thu Jun 20 11:05:15 2019 -0600	Fix details of how EDITOR, VISUAL and SUDO_EDITOR are (or are not) preserved. The description in the editor option was incorrect and didn\'t mention env_keep. Reported by Sander Bos
7d5b1e3b1	cb4ded8fb	Wed Jun 19 14:02:16 2019 -0600	Fix a few typos and awkward wording. Use the singular "they" instead of he/she. Add back missing text in description of variables starting with (). Based on changes from Sander Bos.
dae484213	07ed5b86f	Mon May 27 06:35:48 2019 -0600	Allow the user to change their password if expired on AIX. Bug #883
e28ba02c7	19e2da8ee	Wed May 22 08:58:51 2019 -0600	Fix a typo.
aa0146d68	9048ee6c4	Sat Apr 20 17:28:45 2019 -0600	Keep debug fds open in send_mail() to aid in debugging. Adds closefrom_nodebug() which acts like closefrom(3) but doesn\'t close debug fds for use by send_mail(). Also moves the code to exec the mailer to its own function.
9048ee6c4	de65d7092	Fri Apr 19 10:14:10 2019 -0600	Set def_mailerflags even if sendmail was not found at configure time. Fixes a NULL dereference when mailerpath is set but mailerflags is not. Bug #878
f0910c01d	731e79671	Mon Apr 8 08:50:03 2019 -0600	Restrict the PAM_TTY kludge to Solaris and Linux-PAM. Setting PAM_TTY to the empty string causes problems with some modules on HP-UX so restrict it to systems where it is fixes known issues.
731e79671	194968eaf	Mon Mar 18 14:08:21 2019 -0600	Fix the counting of supplementary groups on AIX. We should not assume that basegid will be present in the list of gids returned by getgrset().
e31ac5a99	28b0bff4f	Fri Mar 8 09:07:20 2019 -0700	Fix test failure when run by a user other than the file owner.
0c31cf15f	0766e0c64	Fri Mar 8 06:58:30 2019 -0700	Test cvtsudoers stdout and stderr separately. Fixes a test failure on systems with musl libc.  Bug #873
8ee2de998	0e8fffdb3	Tue Mar 5 10:23:07 2019 -0700	Fix error message when a fully-qualified plugin path does not exist.
0e8fffdb3	ea3ede690	Mon Mar 4 08:52:28 2019 -0700	Fix unescaped \'\\\' and remove an extra \'[\' in the definition of digest.
f3344b588	c0a12d9d9	Tue Feb 19 11:03:02 2019 -0700	Fix pasto; the unrestricted env file was read when we want the restricted one.
1e6e04818	bc2591505	Tue Feb 12 12:02:02 2019 -0700	Rename FOLLOW and NOFOLLOW tokens FOLLOWLNK and NOFOLLOWLNK. Fixes a namespace collision on Solaris when bison is used.
4f74fe3a8	928faf27f	Tue Feb 5 14:29:39 2019 -0700	Use correct debug_decl() names.
3788c6548	c1d934894	Sat Feb 2 13:55:30 2019 -0700	Fix memory leak when there are no network interfaces or an error occurs.
c1d934894	df8b855b2	Fri Jan 25 10:39:57 2019 -0700	Use $ac_cv_search_FUNCTION instead of $ac_lib and $ac_res. Fixes a problem where libcrypt is not used with autoconf caching. Adapted from a diff from Adam Labbe.
ecc9c366e	985600e7f	Tue Jan 22 06:41:16 2019 -0700	Fix listpw=never and verifypw=never.  Bug #869
3d63eee34	e2675d8f1	Mon Jan 7 11:01:21 2019 -0700	The AIX nofiles hard limit fix and bug #867 will make 1.8.27.
e2675d8f1	f7d7a9a61	Mon Jan 7 09:50:40 2019 -0700	Use PAM_SILENT to prevent pam_lastlog from printing last login information on RedHat except when explicitly running a shell. Adapted from a patch from Nir Soffer.  Bug #867
f7d7a9a61	32dc90c28	Mon Jan 7 09:38:03 2019 -0700	Fix the default nofiles and stack hard limits. The table of default hard limits in /etc/security/limits was out of date with respect to the current documentation.  The default hard limit for nofiles should be unlimited, not 8196.  The default hard limit for stack should be 4194304 blocks (which fits in an unsigned long on 32-bit platforms).
b2f7983c8	efe35e5b1	Wed Jan 2 07:39:33 2019 -0700	Fix setting of utmp entry when running command in a pty. Regression introduced in sudo 1.8.22.
efe35e5b1	24b0da367	Mon Dec 24 20:31:26 2018 -0700	Use debug_return_int not debug_return_bool in resolve_host
dc9338ffe	7d5b0064a	Mon Dec 24 08:26:18 2018 -0700	Allow the sudoers file to be specified without the -f option. Bug #864
04a4b3c1f	524277348	Tue Dec 11 09:02:30 2018 -0700	Fix some typos; reported by Radovan Sroka
4125808a8	e91e5ee82	Fri Dec 7 09:51:34 2018 -0700	The fix for bug #843 was incomplete and caused pam_end() to be called early. sudo_pam_approval() must not set the global pam status to an error value if it returns AUTH_SUCCESS.  Otherwise, sudo_pam_cleanup() will call pam_end() before sudo_pam_begin_session().  This resulted in a NULL PAM handle being used in sudo_pam_begin_session().
85dd1747c	b8ba37222	Thu Nov 29 08:47:42 2018 -0700	fix mode fixmdoc.sed
b8ba37222	e0d2dc61e	Tue Nov 27 13:15:08 2018 -0700	Fix section in the .TH line of *.man.in file. The substitution for @mansectsu@ and @mansectform@ was broken. No longer need to strip out OpenBSD from the header line.
e010706ed	23006c72c	Tue Nov 27 08:14:15 2018 -0700	Use roff conditionals in the manuals instead of post-processing. We still need to process the resulting .man.in files to add back the conditionals but this should be easier to debug as the changes are visible in the .in file. Some minor postprocessing is still used to make the manuals HP-UX friendly and to change "0 seconds" -> unlimited after substitution.
23006c72c	7c0019d2a	Sat Nov 24 08:39:09 2018 -0700	Sudo plugin manual updates and clarification from Guillem Jover: - Add missing return information for show_version(). - Fix prototypes for several function pointers. - Update SUDO_API_VERSION_MINOR. - Add missing references to log_suspend() and change_winsize(). - Add missing "array.". - Clarify that argc can be zero on sudo -V. - Clarify size requirements for conversation array arguments. - Clarify timeout zero value for struct sudo_conv_message. - Clarify initial and final state of reply in struct sudo_conv_reply.
7c0019d2a	0679f4529	Sat Nov 24 08:34:03 2018 -0700	Revert changes to give arguments to the .Bx macro. This is intended for things like .Bx 4.3 to generate "4.3BSD" so the argument ends up before the BSD, not after.  Just go back to using "BSD authentication" and "BSD login classes" so fixmdoc.sh can operate correctly.  Bug #861
0679f4529	ecd968881	Fri Nov 23 06:42:23 2018 -0700	Update fixmdoc.sh to match the BSD -> .Bx changes in the manuals. Bug #861
cfa4879db	c88b85985	Wed Oct 31 10:03:02 2018 -0600	Fix memory leak in runaslist_matches().
059796930	5eb0fbd07	Fri Oct 26 10:34:16 2018 -0600	Add missing #ifdef LDAP_OPT_X_TLS_REQUIRE_CERT Fixes problems building on older LDAP sdks.
019279a4b	404524c4e	Fri Oct 26 08:19:41 2018 -0600	Fix some mangled text in the license block.
1b035b542	78d35de93	Thu Oct 25 08:40:25 2018 -0600	Add padding option to cvtsudoers. Bug #856
78d35de93	cb588f233	Thu Oct 25 07:17:31 2018 -0600	Remove an errant grset++ in the AIX version of sudo_getgrouplist2(). Bug #857
deccfe68f	84ef50006	Thu Oct 18 15:38:54 2018 -0600	Fix a memory leak on malloc() error in sudo_ldap_role_to_priv(). Coverity CID 188804
2ff8f8601	c2d93b8c9	Thu Oct 18 14:29:33 2018 -0600	Fix trimming of non-escaped trailing space in ldif_parse_attribute(). Found by PVS-Studio.
63afa569f	675fc34c3	Thu Oct 18 08:08:44 2018 -0600	Fix handling of timeout values in sudoers. When passing the timeout back to the front end, ignore the user-specified timeout if it is not set (initialized to 0). Otherwise, sudo would choose a zero user-specified timeout over the sudoers-specified timeout (non-zero).
675fc34c3	60f0d65e2	Wed Oct 17 09:54:53 2018 -0600	Fix cut & pastos in cvtsudoers_make_gritem()
60f0d65e2	939585e90	Wed Oct 17 06:57:06 2018 -0600	Fix expected test output now that command_timeout is parsed correctly in LDIF.
a9fd783f2	387672583	Tue Oct 16 10:31:43 2018 -0600	Fix up #line entries that reference lex.sudoers.c.
387672583	fa7e6f3f0	Sat Oct 13 08:08:16 2018 -0600	Fix workaround for broken sudo 1.8.7 timing files.
fa7e6f3f0	75d9c6f16	Sat Oct 13 07:31:34 2018 -0600	Fix memory leak when reusing the runas list.  We need to free the member list itself as well as its contents.
013e0025c	675802b71	Sun Oct 7 07:35:36 2018 -0600	Fix remaining instances of "e.g." without a trailing \',\'.
5433eb546	dd6a6e401	Sun Oct 7 07:18:29 2018 -0600	Document log_suspend() and fix the description of the change_winsize() return value.
dd6a6e401	a814da673	Sat Oct 6 06:00:56 2018 -0600	Fix problems found by igor.  Bug #854
e2570307e	c0e8bde10	Fri Oct 5 14:04:29 2018 -0600	Initialize the pty rows/cols based on the values we stored in user_details. This fixes a minor issue where we would send an extra window size change event the first time the command was suspended.
8bf279b11	8aad36508	Thu Sep 20 15:10:15 2018 -0600	Add regress test for bug #853
